item_id	i_genre_c	r_sequel
15107	romance	[15105, 11282443, 9859176, 9692977, 11459926, 321574, 6611515, 1600703]
15924	nicholas-sparks	[589134, 985971, 1631432, 8160608, 6267019, 17251984, 16280493, 920213, 3740116, 11370436]
15925	nicholas-sparks	[]
15926	romance	[]
15931	nicholas-sparks	[1250158, 13483017, 12704009, 103506, 392848, 15778299]
15956	romance	[]
16006	romance	[]
16220	romance	[18685313, 34524232, 33397742]
16222	romance	[7476866]
17007	historical-romance	[]
17013	romance	[]
17054	romance	[]
17318	sci-fi	[]
17534	christian-fiction	[]
17781	nora-roberts	[6589971]
17805	manga	[]
18135	classics	[]
18750	erotica	[6570845]
19908	paranormal-romance	[]
19909	paranormal-romance	[6590380]
19910	paranormal-romance	[]
19912	paranormal-romance	[]
19913	paranormal-romance	[]
19914	romance	[6590374]
19916	paranormal	[]
20773	paranormal-romance	[]
20774	paranormal-romance	[11768308, 15754271]
20775	alexandra-ivy	[]
21636	manga	[]
22162	romance	[9278076, 11055594, 33542774]
22205	young-adult	[]
22225	diana-palmer	[]
22227	romance	[]
22228	romance	[]
22229	romance	[29863448]
22598	lesbian	[]
22600	lesbian	[]
22649	chick-lit	[]
22686	chick-lit	[]
22687	historical-romance	[]
22690	romance	[21490914]
22722	romance	[11550603, 9205107]
22729	chick-lit	[15771174, 1030520, 22751, 8461632, 1078471, 9301]
22751	chick-lit	[8461632, 1078471, 9301]
22772	chick-lit	[]
22774	chick-lit	[]
22930	paranormal-romance	[7909434]
22931	historical-romance	[10452658]
23219	chick-lit	[493452, 920829, 421647, 9263422]
23223	chick-lit	[234920, 685430, 11845734]
23226	chick-lit	[]
23236	romance	[]
23237	mystery	[]
23238	romance	[18068428]
23240	romance	[]
23241	romance	[9960433, 9941487, 9961152, 16169225]
23243	romance	[]
23702	manga	[]
23711	manga	[]
23774	chick-lit	[6625373, 9545794]
24248	romance	[18004695, 23850464]
24939	romance	[]
24941	historical-romance	[]
25065	romance	[]
25190	erotica	[1197073, 3527030]
25804	manga	[]
25814	manga	[]
25918	manga	[]
25919	manga	[]
25921	manga	[]
25922	manga	[]
25923	manga	[]
25924	manga	[]
26046	romance	[823017, 13417396, 6507685]
26047	nora-roberts	[]
26049	nora-roberts	[6565893]
26050	romance	[]
26054	romance	[8599629]
26055	romance	[8923777]
26582	erotica	[6992907]
27695	mystery	[]
27931	historical-fiction	[11060117]
27936	historical-romance	[]
28148	historical-romance	[]
28151	historical-romance	[]
28152	romance	[]
28153	historical-romance	[]
28424	fantasy	[]
28429	fantasy	[]
28511	romance	[]
28863	historical-romance	[6130236, 2648523, 10333395, 8514378, 12687572]
28866	paranormal-romance	[1237461, 7509242, 10417569, 12994324]
29126	romance	[10744777]
29489	erotica	[]
29547	chick-lit	[]
29617	paranormal-romance	[]
29619	paranormal-romance	[]
29623	romance	[]
29624	romance	[]
29641	classics	[]
30039	romance	[]
30067	romance	[]
30159	catherine-coulter	[1661761]
30160	catherine-coulter	[]
30161	catherine-coulter	[7492491]
30162	romance	[]
30165	romance	[]
30166	catherine-coulter	[]
30186	fantasy	[7051826, 20549964, 6934004]
30187	fantasy	[6729268, 6957484, 17835839, 18337794, 22553671, 30216]
30190	paranormal-romance	[7768156, 6146826]
30191	fantasy	[6896734, 7247995, 8156093]
30193	paranormal-romance	[6235926, 8853189, 7727519, 22842298]
30194	mythology	[5325456, 7727518]
30199	paranormal	[]
30200	fantasy	[6659411, 8345576, 7101275]
30216	fantasy	[]
30223	p-c-cast	[7768158, 6627382]
30231	manga	[]
30233	manga	[]
30242	vampires	[]
30249	manga	[]
30250	manga	[]
30251	manga	[]
30252	manga	[]
30253	manga	[]
30254	manga	[]
30255	manga	[]
30256	manga	[]
30280	romance	[6665426]
30282	paranormal	[231014]
30314	manga	[]
30315	manga	[]
30352	romance	[]
30364	romance	[]
30370	romance	[]
30376	romance	[]
30391	romance	[]
30411	sandra-brown	[]
30437	romance	[6130802, 5948199]
30920	janet-evanovich	[]
31099	chick-lit	[]
31100	romance	[]
31101	chick-lit	[]
31313	romance	[1618636, 6589976]
31345	romance	[527788]
31442	lori-foster	[]
32049	classics	[]
32067	classics	[]
32299	romance	[]
33268	manga	[]
33536	vampires	[2549236, 8699949]
33722	chick-lit	[]
33724	chick-lit	[]
33726	romance	[]
33727	romance	[1470159, 9455464, 9292668, 13578925, 7945337, 19243007]
33728	chick-lit	[]
33729	romance	[1450921]
33732	romance	[]
33733	romance	[5853002, 8143788, 7037523]
33734	romance	[140584, 18882433]
33735	romance	[2913677, 7203736]
33737	romance	[]
33745	romance	[6625767]
34816	lesbian	[]
34901	paranormal	[]
35061	sylvia-day	[]
35093	historical-romance	[]
35287	romance	[]
35288	romance	[]
35334	romance	[6297038, 19207050]
35352	romance	[23010141]
35365	romance	[]
35368	historical-romance	[2269415]
35729	paranormal	[5663461, 6049116, 9719980, 8500777, 1226317, 6432620]
35842	chick-lit	[20571897, 100973, 25985575]
35880	paranormal	[]
36191	romance	[]
36192	romance	[]
36193	romance	[]
36194	romance	[]
36195	romance	[]
36196	romance	[]
36567	romantic-suspense	[]
36569	romantic-suspense	[]
36609	vampires	[]
37069	historical-romance	[]
37070	romance	[]
37071	historical-romance	[]
37072	romance	[]
37073	romance	[]
37074	romance	[]
37075	historical-romance	[]
37076	romance	[]
37077	romance	[]
37338	erotica	[9606535, 16087857]
37339	romance	[2280386, 6004797]
37341	erotica	[]
37344	historical-romance	[8187545]
37346	romance	[20839914, 25466464]
37551	emma-holly	[]
37552	romance	[]
37693	paranormal	[]
38522	sherrilyn-kenyon	[]
38529	paranormal-romance	[8736720]
38548	paranormal-romance	[6044373, 8472647]
38560	paranormal	[]
38562	paranormal-romance	[6564424, 8736712]
38568	vampires	[6465657, 9299523]
38924	romance	[13114231]
38928	historical-romance	[]
38987	lds-fiction	[]
39092	romance	[]
39097	historical-romance	[7200936]
39396	historical-romance	[13623947]
39397	historical-romance	[8703806, 10697546]
39398	historical-romance	[]
39622	paranormal-romance	[]
39623	paranormal-romance	[]
39624	paranormal	[]
40312	romance	[6512240]
40313	janet-evanovich	[]
40318	romance	[6512243]
40320	romance	[]
40328	janet-evanovich	[]
40333	janet-evanovich	[8103357]
40335	janet-evanovich	[6607743]
40339	romance	[2698015, 40312, 6512240]
40353	romance	[1249595]
40491	romance	[]
40504	historical-romance	[]
40528	romance	[]
40530	romance	[40528]
41371	romance	[12495169, 5446538]
41424	fantasy	[41427, 41431, 8084, 10103367, 11007108, 23377543, 23385385]
41427	fantasy	[41431, 8084, 10103367, 11007108, 23377543, 23385385]
41431	fantasy	[8084, 10103367, 11007108, 23377543, 23385385]
41977	romance	[]
42029	chick-lit	[1479168]
42149	chick-lit	[]
42155	chick-lit	[8162705, 9737873]
42156	chick-lit	[268307, 23774, 6625373, 9545794]
42166	young-adult	[]
42634	romance	[]
42668	paranormal-romance	[]
42898	paranormal-romance	[6520995, 2930737, 6970656, 11379454, 12084617, 10908949, 13251947, 17077025, 9820484]
42899	romance	[6357135, 7889607, 2152629, 1226316, 12444679, 13601631, 6594739, 11116121, 18210707]
42900	paranormal	[]
43618	romance	[]
43799	erotica	[]
44488	erotica	[]
44821	romance	[]
45032	romance	[]
46012	romance	[785163, 9340360, 7927515, 16116268, 16229512]
46223	japanese	[11297, 234716, 9987, 818108, 8196252, 12645888, 10264635, 17402743, 7741999, 2524364, 3240097, 3421809, 10396221, 5803355, 1034721, 13554784, 11759492, 13510614, 16053157, 9123099, 9858734, 231031, 9651654, 10229543, 13059085, 17661238, 21411194]
46478	romance	[]
46481	vampires	[]
46482	romance	[]
46484	romance	[]
46485	romance	[]
46486	paranormal-romance	[]
46487	romance	[]
46816	lesbian	[]
47401	romance	[15107, 15105, 11282443, 9859176, 9692977, 11459926, 321574, 6611515, 1600703]
47425	romance	[6056248, 47401, 15107, 15105, 11282443, 9859176, 9692977, 11459926, 321574, 6611515, 1600703]
47485	erotica	[]
49450	historical-romance	[827412, 7008459, 693050, 6023054, 6561363, 8690182]
50398	classics	[]
50431	romance	[]
50716	romance	[]
50717	historical-romance	[19913628]
50718	romance	[]
50719	romance	[]
50720	romance	[]
50723	romance	[]
50733	romance	[]
50735	romance	[]
50738	romance	[]
50739	fantasy	[]
50741	romance	[]
50742	romance	[]
50747	romance	[5182554, 1099275, 6590347]
50748	paranormal	[]
50749	romance	[]
50750	paranormal	[]
50751	romance	[10871330, 11467635]
50752	romance	[18509649]
50754	romance	[18509648]
50756	paranormal	[6602841]
50781	paranormal	[5421223, 6979797]
50785	vampires	[4732103, 8651347]
50787	paranormal	[]
50788	vampires	[2491319, 3007003, 8551087, 8295495, 8550277]
50789	paranormal	[3212895, 6507126, 10499645]
50799	romance	[]
50800	romance	[28814944]
50801	romance	[]
50803	romance	[6993535, 322638]
50805	romance	[6584185]
50806	romance	[]
51286	paranormal-romance	[8170619]
51737	young-adult	[]
51738	young-adult	[]
52759	historical-romance	[]
53808	novel	[859739, 6511944, 6538385, 27691736, 30368495, 6388433, 184302]
53942	historical-romance	[]
54488	romance	[8131037, 15774784, 17699194, 18688470, 19162081, 9466758]
54610	historical-romance	[]
57989	romance	[11663288]
58390	french	[522453, 6795818, 6478944, 5881003, 12066193, 13529974, 13505878, 25347914, 227066, 20318905, 58392]
58392	french	[]
59748	african-american	[]
59805	romance	[]
59806	romance	[]
59807	nora-roberts	[]
59809	nora-roberts	[22521781]
59810	romance	[6491799, 19523599, 114219]
59811	romance	[7919600]
59813	romance	[636713, 1705619, 3007223, 15768135, 40491]
59814	romantic-suspense	[]
59815	nora-roberts	[24338303]
59816	nora-roberts	[5981838]
59817	nora-roberts	[6383346]
59818	nora-roberts	[17900180, 5505492]
59819	nora-roberts	[6507684]
59821	romance	[6589970, 491281]
59822	romance	[9866734, 22827285, 575112, 19005257]
59825	romance	[6571798]
59827	romance	[]
59829	romance	[4629710, 3860150, 22522045, 685379]
59830	romance	[3860167, 22825381, 294158, 6589962]
59833	nora-roberts	[]
59953	romance	[]
59954	romance	[]
59955	linda-lael-miller	[]
59957	romance	[]
60218	romance	[595909, 5382626, 26120548]
60219	contemporary-romance	[595910, 13498397, 5382625]
60220	romance	[398975, 10864609, 3684893, 12167032, 16058212, 21856077]
60222	romance	[]
60223	romance	[6754421, 6214125]
60690	historical-romance	[]
61823	romance	[7235251, 6455683, 18810867, 5854985]
61912	romance	[]
62258	romance	[7022583, 8125724, 15743849, 18832868]
62319	romance	[8267568]
64028	christine-feehan	[]
64179	contemporary	[16109068]
64917	romance	[]
65081	barbara-taylor-bradford	[]
65280	historical-romance	[]
65479	christian	[]
65557	historical-romance	[]
65561	historical-romance	[1833096]
65562	historical-romance	[]
65567	romance	[]
66080	romance	[8327793, 12973366]
66100	historical-romance	[8324889, 19494826]
67085	historical-romance	[]
67512	historical-romance	[6544253, 6784188]
67765	romance	[]
67814	romance	[]
67816	western	[]
68186	romance	[]
68400	vampires	[6987005, 4354995, 8477409, 7977729]
68462	romance	[11138585, 22067412]
68513	fantasy	[7696565, 8495623]
68890	dragons	[]
69005	romance	[]
69977	historical-romance	[]
70099	romance	[]
70227	christian-fiction	[]
70232	christian-fiction	[70227]
70395	romance	[]
70936	contemporary	[64179, 16109068]
71644	romance	[]
71648	historical-romance	[6478029, 33526823]
71650	romance	[]
71651	romance	[13479791, 1479125, 13533547, 13572115, 13095919]
71655	romance	[6297037, 1271865]
71661	romance	[23465443, 6009213]
72286	paranormal-romance	[8180141, 18586395]
72544	paranormal-romance	[7315048, 2660398, 11513330]
72623	romance	[]
72625	romance	[]
73064	romance	[2548682, 7884777]
73065	romance	[]
73066	romance	[]
73068	romance	[11433571, 13629491]
73069	romance	[7144830, 8434853]
73070	romance	[8942516, 5198673, 11019816, 18524013]
73073	romance	[]
73079	romance	[]
73080	romance	[6602661]
73081	romance	[17977581]
73084	romance	[6425612, 7514012, 10135431, 15744709]
73085	romance	[]
73086	romance	[]
73088	romance	[]
73089	romance	[1581938, 6651366, 21883482, 1054363]
73090	romance	[18816710]
73095	romance	[751391, 9668548, 8142670, 18297471, 19230815, 7974457]
73100	romance	[577819, 7749395, 6651367, 21799313, 19184801, 18759181, 499542]
73102	romance	[]
73385	romance	[]
73437	romance	[]
73674	romantic-suspense	[29069611]
73699	romance	[2621856]
73968	romance	[372154, 518895]
74013	romance	[]
74014	linda-lael-miller	[]
74015	linda-lael-miller	[]
74019	linda-lael-miller	[]
74024	romance	[]
74035	mystery	[1746847, 1110466, 102857]
74036	mystery	[1223583, 6664131, 16157001, 6123276, 10546002, 11427065, 18971542]
74043	urban-fantasy	[10101912]
74045	urban-fantasy	[]
74046	urban-fantasy	[6992743, 10101914, 6371746]
74455	paranormal-romance	[]
74483	romance	[]
74494	chick-lit	[]
75032	time-travel	[]
78070	fantasy	[6040123, 11339124, 3430901]
78071	romance	[6590446, 9979070]
78208	romance	[]
78209	jude-deveraux	[]
78523	romance	[]
79649	drama	[]
80760	historical-romance	[9338238, 8419448]
80761	historical-romance	[]
80781	luanne-rice	[]
81530	romantic-suspense	[]
81535	maggie-shayne	[]
81556	historical-romance	[10636691]
81617	urban-fantasy	[7183358]
82213	historical-romance	[]
82218	historical-romance	[]
82219	historical-romance	[]
82220	romance	[]
82221	historical-romance	[]
82747	romance	[22722, 11550603, 9205107]
82757	chick-lit	[]
82758	chick-lit	[]
82984	romance	[5953332, 985962, 15956]
83003	romantic-suspense	[]
83143	historical-fiction	[8838148, 7180853, 9686193, 16095342, 21528724, 19201873, 19319673]
83144	romance	[7011255, 14623749, 17331923, 9686190, 5391078, 6323104, 6140000, 12994361, 17211199, 10849572, 3062878]
83221	romance	[]
83292	historical-romance	[]
83674	romance	[]
83774	historical-romance	[]
84132	paranormal	[6606291, 11215411, 6652341]
84133	paranormal-romance	[9202520, 1339880, 9725593, 15734016, 2227031, 7932831, 9808785]
84134	paranormal-romance	[6373335, 7889539]
84135	paranormal-romance	[]
84136	romance	[6357136, 18484305, 749420, 2165219]
84137	sherrilyn-kenyon	[]
84139	paranormal-romance	[]
84140	paranormal-romance	[9488, 6567284, 8712348, 7687631, 6586850, 7883134, 10101915]
84141	romance	[]
84142	paranormal-romance	[6629868, 7087759, 9281306, 17332310]
84143	sherrilyn-kenyon	[]
84144	paranormal-romance	[84154, 6390480, 6590035, 6984518, 9301415, 11103945, 17571552, 869924]
84145	sherrilyn-kenyon	[2727581, 626681, 18463782, 6652338, 8186765]
84146	paranormal-romance	[7844585, 6471890, 6441409, 9901207]
84148	romance	[]
84149	paranormal	[]
84150	paranormal	[702823, 9202391, 10239103, 7134686, 7977705, 9725594, 9773612, 6944032, 626686]
84151	paranormal-romance	[3404592, 1005799, 2950799, 6011564, 6981330, 10320746, 11215428, 9817642]
84152	romance	[]
84154	paranormal-romance	[6390480, 6590035, 6984518, 9301415, 11103945, 17571552, 869924]
84158	paranormal	[]
84176	romance	[]
84181	historical-romance	[702572]
84183	romance	[6081032, 8337108]
84351	romance	[532074, 7850841]
84848	romance	[]
84850	tami-hoag	[]
84979	classics	[]
85459	romance	[]
85491	romance	[]
85741	erotica	[]
85744	vampires	[]
85747	paranormal	[]
85804	erotica	[]
85855	paranormal	[]
86321	romance	[2616802, 295083]
86455	mariah-stewart	[]
87272	m-m	[]
88057	fern-michaels	[]
88494	historical-romance	[]
88504	paranormal-romance	[]
88512	historical-romance	[]
89018	paranormal-romance	[]
89019	paranormal-romance	[]
89160	mystery	[6699943, 12735370]
89348	romance	[]
89351	historical-romance	[]
89352	romance	[]
89354	romance	[9316910]
89357	romance	[]
89359	romance	[]
89362	romance	[]
89363	romance	[6321447, 5372323]
89598	bdsm	[15814945]
89694	mystery	[]
89890	fern-michaels	[]
90188	paranormal	[]
90533	mystery	[]
91378	romantic-suspense	[7102528]
91578	christian-fiction	[]
91581	christian-fiction	[]
91777	erotica	[]
93478	paranormal	[]
93479	romance	[8511178, 8425177, 8511187]
93480	romance	[]
93481	romance	[8511179]
93483	romance	[]
93489	romance	[]
93570	mystery	[]
93722	chick-lit	[6477799, 251908]
93723	chick-lit	[13432000, 1446398, 5028840]
94039	jackie-collins	[]
94225	christian-fiction	[]
94290	romance	[]
94291	romance	[]
94304	romance	[]
94307	suspense	[]
94672	india	[]
94813	paranormal-romance	[1846974, 8568554, 18921622]
94987	m-m	[]
95693	classics	[]
96131	paranormal-romance	[19276264]
96263	young-adult	[17832697]
96267	young-adult	[17832692]
96433	romance	[]
96485	diana-palmer	[]
96487	erotica	[]
96498	diana-palmer	[2601552]
96818	romance	[]
97480	lesbian	[]
97781	historical-romance	[7102372, 6627651, 10505998, 24694273]
98218	suspense	[8243714, 13458970]
98405	romance	[7174195, 6536084]
98687	lgbt	[]
99297	romance	[18523312]
99715	paranormal-romance	[]
99755	romance	[]
99756	romance	[73968, 372154, 518895]
100455	romance	[]
100972	chick-lit	[35842, 20571897, 100973, 25985575]
100973	chick-lit	[25985575]
100999	christian-fiction	[]
101263	romance	[6297046]
101268	romance	[]
101483	erotica	[]
102259	paranormal-romance	[6735471]
102684	nora-roberts	[7040146]
102687	romance	[]
102856	mystery	[17225361]
102857	mystery	[]
103506	nicholas-sparks	[392848, 15778299]
104678	romance	[]
105474	romance	[]
105574	historical-romance	[4793003, 6621307, 7944803, 11201500]
105605	romance	[]
105612	romance	[]
105648	young-adult	[13043912]
106341	historical-romance	[]
106346	chick-lit	[2901032, 2042873]
106543	historical-romance	[]
106544	historical-romance	[]
106546	historical-romance	[]
106547	historical-romance	[]
106548	historical-romance	[16097431]
106549	historical-romance	[12332115]
106550	historical-romance	[]
106806	romance	[]
106928	romance	[]
107769	garwood-julie	[]
107770	historical-romance	[7795094, 11434857]
107771	romance	[]
107772	historical-romance	[]
107773	romance	[]
107774	historical-romance	[]
107775	virgin-heroine	[107791, 11048745]
107776	historical-romance	[]
107778	historical-romance	[11670493, 16139720]
107779	historical-romance	[]
107780	romance	[9204721]
107781	historical-romance	[11289480, 13436830]
107783	historical-romance	[9349414, 21565938]
107784	julie-garwood	[15779361]
107785	romance	[133237]
107786	historical-romance	[]
107788	historical-romance	[11048718, 107786]
107789	romance	[1940467]
107790	romance	[10788062, 14740481, 847941]
107791	virgin-heroine	[11048745]
107795	romance	[]
108086	christian-fiction	[]
108090	christian-fiction	[]
108096	christian-fiction	[]
108098	christian-fiction	[]
108296	m-m	[]
108385	romance	[8721211, 9849664]
108532	erotica	[]
108542	mystery	[19547759]
108759	romance	[580363]
108891	erotica	[]
109580	historical-romance	[]
109889	historical-romance	[]
109890	romance	[]
110051	romance	[8379887]
110097	romance	[6636502]
110294	romance	[6297040, 29218816, 29934063]
110295	romance	[12858785, 17401717, 19547745, 31151638]
110299	historical-romance	[]
110300	romance	[6355164]
110301	historical-romance	[]
110303	romance	[25773248]
110382	historical-romance	[2577391, 6559673, 9454328]
110384	historical-romance	[1859053, 8138830, 20468606, 23287497, 30122767, 6077589]
110385	historical-romance	[579244, 9408584, 6523483, 7993348, 17664598, 20707001]
110386	historical-romance	[]
110387	historical-romance	[300122, 8777014, 6523486, 8176480, 11174360]
110388	regency-romance	[353064, 6477554, 9726303, 7894196, 17700477, 29965160, 25322246]
110389	historical-romance	[10800764, 6576927]
110390	historical-romance	[5956374, 8393930]
110391	romance	[]
110392	historical-romance	[6523489, 6523484, 9897799, 18479702]
110393	historical-romance	[7167430, 1119316, 1978089, 8388039, 9434321, 7894208, 25952912]
110394	historical-romance	[9596309, 15817521, 17296557, 6523487]
110395	historical-romance	[5956277, 6392027, 10226815, 8379707]
110396	historical-romance	[]
110397	historical-romance	[5956278, 10286823, 10620516, 7169992]
110400	historical-romance	[8176537, 10205100]
110410	romance	[33960491]
111306	paranormal-romance	[6583507, 8680416, 6473893, 25528268, 6851563]
111595	erotica	[3681576, 10452610, 16087858]
112332	romance	[12665696, 743599, 8161865, 11219837, 13506437, 815163]
112539	paranormal	[30985064]
112725	jackie-collins	[18906392]
112746	time-travel	[]
112749	romance	[13624220, 20613101, 12947792]
112751	romance	[]
112752	romance	[]
112753	romance	[6138579]
112754	romance	[344556]
112755	romance	[6283303, 7348427, 2234781, 2721174, 1982706, 6749786, 10499930, 344260]
112756	historical-romance	[2721173, 8161866, 815164]
113323	historical-romance	[]
113789	interracial-romance	[]
113791	romance	[]
114122	nora-roberts	[]
114124	romance	[]
114126	nora-roberts	[10690429]
114127	nora-roberts	[248663]
114129	romance	[6485472]
114132	romance	[]
114133	nora-roberts	[]
114134	nora-roberts	[]
114138	nora-roberts	[7290151]
114140	nora-roberts	[9285546]
114141	nora-roberts	[]
114142	romance	[]
114143	nora-roberts	[]
114144	nora-roberts	[]
114145	romance	[6485474, 3337339, 3904434, 6612765, 6386207, 17165624]
114147	nora-roberts	[11058361]
114148	romance	[3601162, 34230893]
114149	nora-roberts	[6309780, 13343250]
114150	romance	[]
114152	romance	[13542896]
114154	nora-roberts	[]
114155	nora-roberts	[]
114157	nora-roberts	[7303701]
114158	nora-roberts	[]
114159	romance	[18188845]
114160	nora-roberts	[]
114161	nora-roberts	[11832718]
114162	historical-romance	[10533903, 6587379, 10940157, 13519488, 18482470, 24396755]
114163	romance	[6309779, 12544253, 13113293]
114165	nora-roberts	[18939911]
114166	historical-romance	[6641611, 10137516, 7874725, 10707136, 7939893, 20530949]
114168	historical-romance	[]
114170	historical-romance	[693051, 6627339, 17557234, 21896892]
114171	romance	[]
114172	historical-romance	[6585939, 10604978, 12502201, 1824208]
114173	historical-romance	[10505941, 66100, 8324889, 19494826]
114178	romance	[59806]
114179	nora-roberts	[]
114182	nora-roberts	[699237, 17164163]
114183	nora-roberts	[13456650]
114184	nora-roberts	[]
114185	nora-roberts	[]
114187	romance	[6589969, 761852]
114188	romance	[2494235, 13543058, 5763256, 682102]
114189	nora-roberts	[8247218]
114191	nora-roberts	[]
114194	nora-roberts	[12088285]
114195	romance	[]
114196	romance	[]
114200	romance	[17796735]
114203	nora-roberts	[]
114206	romance	[]
114207	nora-roberts	[]
114210	nora-roberts	[]
114211	romance	[1031345, 13261392, 19703133]
114214	nora-roberts	[]
114216	nora-roberts	[114158]
114217	nora-roberts	[]
114218	nora-roberts	[]
114219	romance	[]
114544	paranormal-romance	[]
115277	romance	[7303287]
115278	historical-romance	[]
115280	historical-romance	[]
115302	historical-romance	[]
115306	historical-romance	[]
115312	historical-romance	[]
115681	romance	[]
115817	romance	[]
115822	historical-romance	[]
116012	romance	[]
116276	lesbian	[]
116277	lesbian	[]
116278	lesbian	[]
116279	lesbian	[]
116280	lesbian	[]
116281	lesbian	[]
116282	lesbian	[]
116284	lesbian	[]
116287	romance	[10108459]
116288	romance	[]
116289	lesbian	[]
116290	lesbian	[]
116291	lesbian	[]
116292	lesbian	[]
116293	lesbian	[]
116294	lesbian	[]
116379	time-travel	[]
116469	historical	[]
116483	vampires	[6054147, 23235033]
117367	romance	[1621932, 1391742]
117681	manga	[]
117682	manga	[]
117683	manga	[]
118612	romance	[12979461]
118797	erotica	[]
118866	romance	[]
118867	romance	[]
119010	m-m	[]
119015	m-m	[]
119333	christian-fiction	[]
119826	romantic-suspense	[20521148]
120049	historical-romance	[]
120053	romance	[]
122261	denise-hunter	[]
122730	romance	[]
122954	anthology	[]
123483	dragons	[]
123620	romance	[]
123766	romance	[1533661, 17224050, 1660121, 13643126, 9759629, 13424585, 24566089]
123767	romance	[2418143, 123766, 1533661, 17224050, 1660121, 13643126, 9759629, 13424585, 24566089]
124087	romance	[]
124089	historical-romance	[]
124094	romance	[8948054, 20569438]
124108	barbara-taylor-bradford	[2574931]
124523	historical-romance	[10396117, 8660641]
124797	romance	[]
124853	romance	[]
124854	lgbt	[]
125016	romance	[]
125572	romance	[]
126932	romance	[9755654, 9271100]
127353	christian-fiction	[]
127439	young-adult	[]
127450	young-adult	[]
127451	young-adult	[]
128477	romance	[]
128987	bdsm	[]
129523	mystery	[1538937]
129524	mystery	[]
129526	mystery	[6146613, 238137, 762550]
129527	mystery	[]
129559	lesbian	[]
129571	romance	[8475770]
129572	historical-romance	[]
129613	judith-mcnaught	[1191962]
129616	historical-romance	[10325603, 17313461, 25574593, 31215675, 32317183, 371120]
129617	romance	[371119, 18680160, 32568301, 888285, 32414488]
129618	historical-romance	[12901107, 25779920, 740683, 32316423]
129619	historical-romance	[34658060, 1153921, 32316425, 11304367, 25099569]
