user_id,item_id,time,item_series_id
225543,157,200501,Series_MAL157_P1
150604,366,199701,Series_MAL2163_P3
107268,33221,201601,Series_MAL33221_P1
305638,2405,198801,Series_MAL2227_P2
92304,26349,201401,Series_MAL26349_P1
248120,17727,201301,Series_MAL15043_P2
279597,33352,201801,Series_MAL33352_P1
257334,34766,201601,Series_SS32613_P1
19949,232,199801,Series_MAL232_P1
174956,1564,200201,Series_MAL527_P2
175508,4999,200901,SB4999
134442,4262,200801,Series_MAL4262_P1
181181,15807,201301,Series_MAL10572_P2
121862,16273,201201,Series_MAL12291_P2
273177,5372,198801,Series_MAL929_P2
109432,793,200501,Series_SS861_P1
143364,35714,201701,Series_MAL19383_P5
213218,498,198701,Series_MAL498_P1
122715,1559,200601,Series_MAL1559_P1
7247,150,200501,Series_SS405_P1
21754,15793,201301,Series_MAL11751_P2
141933,31552,201601,Series_SS27831_P1
174064,1234,200301,Series_SS318_P1
32612,18045,201301,Series_MAL12175_P2
186445,33362,201701,Series_MAL30375_P3
76095,25013,201401,Series_MAL25013_P1
59168,355,200501,Series_MAL355_P1
232842,35994,201801,SB35994
176976,20787,201401,SB20787
119670,10884,201201,Series_MAL10884_P1
82053,33245,201601,Series_MAL28981_P3
238435,2424,199801,Series_SS232_P1
287788,18753,201301,Series_SS14813_P1
149147,40839,202001,Series_MAL40839_P1
87135,275,200401,Series_MAL765_P2
36702,15605,201301,Series_MAL15605_P1
59940,24991,201401,Series_SS19815_P1
161447,2624,199201,Series_SS2553_P1
216101,2001,200701,Series_SS4107_P1
184527,16934,201301,Series_MAL14741_P2
218960,18523,201301,Series_MAL15751_P2
37890,7666,198101,Series_SS2222_P1
192958,10863,201201,Series_MAL9253_P2
264592,13163,201201,Series_MAL13163_P1
244255,457,200501,Series_MAL457_P1
133301,11785,201201,Series_MAL11785_P1
263115,16099,201201,Series_MAL16099_P1
107881,17265,201301,Series_MAL17265_P1
22068,464,200501,Series_SS21_P1
47262,34522,201701,Series_MAL21189_P5
127141,985,199301,Series_SS813_P1
233073,2026,200701,Series_MAL2026_P1
139344,12445,201201,Series_MAL12445_P1
156029,35923,201701,Series_MAL28981_P4
165374,270,200101,Series_SS777_P1
34637,39380,201901,Series_MAL38217_P2
271908,14117,201201,Series_MAL14117_P1
292474,34577,201801,Series_MAL23755_P3
218901,38981,201901,Series_MAL38981_P1
118929,1481,198201,Series_SS1293_P1
193673,896,199001,Series_MAL896_P1
112992,39575,202001,SB39575
50383,1735,200701,Series_MAL20_P2
173582,34539,201801,Series_SS1254_P1
131659,38740,201901,Series_MAL38740_P1
303301,32951,201701,SB32951
176214,395,200401,Series_MAL384_P2
239257,5162,200901,Series_MAL2963_P3
159385,3121,200701,Series_SS2403_P1
301509,7364,199201,Series_MAL7435_P3
281893,29758,201601,SB29758
33970,10893,201101,Series_MAL10893_P1
198909,33478,201701,Series_MAL157_P2
139162,36967,201801,Series_SS1412_P1
151467,4447,200801,Series_SS235_P1
285815,25099,201501,SB25099
80882,17209,201101,Series_SS10349_P1
84957,27741,201501,Series_MAL23151_P2
230364,27411,201501,Series_MAL29325_P2
36815,48,200201,Series_MAL48_P1
76979,1953,200701,Series_SS1575_P1
72400,30276,201501,Series_MAL30276_P1
125565,2534,200401,Series_MAL2534_P1
119975,4472,200801,Series_MAL1887_P2
222519,1669,200201,Series_MAL288_P2
276880,9708,200901,Series_SS86_P1
245661,270,200101,Series_SS777_P1
280900,9917,201101,Series_SS9107_P1
58715,40100,201901,Series_MAL40100_P1
262764,5956,198601,Series_SS714_P1
165807,40841,202001,Series_SS39468_P1
182203,272,200101,SB272
248248,42481,201801,Series_MAL42481_P1
258926,29803,201501,Series_MAL29803_P1
166329,32268,201601,Series_MAL9260_P11
177865,39115,201901,Series_SS37988_P1
185387,45574,202001,Series_SS42163_P1
22788,31233,201301,Series_MAL31233_P1
257554,26213,201501,Series_SS22265_P1
278300,23237,201401,Series_SS18671_P1
275949,34966,201701,Series_MAL228_P4
117615,3946,198101,Series_SS3947_P1
106670,440,199701,Series_SS441_P1
232515,32282,201601,Series_MAL28171_P2
270831,34134,201901,Series_MAL30276_P2
275723,14735,201301,Series_SS235_P1
129721,195,200201,Series_MAL195_P1
303585,2686,196301,Series_MAL2686_P1
115410,31772,201501,Series_SS30276_P1
58471,13807,201201,Series_MAL13807_P1
17410,1964,200301,Series_MAL561_P3
76848,14837,201301,Series_MAL14837_P1
139443,5968,200601,Series_MAL1707_P3
221415,32182,201601,Series_MAL32182_P1
149123,10863,201201,Series_MAL9253_P2
242782,28077,201401,Series_MAL21267_P2
179621,1753,200201,Series_SS1752_P1
220809,5521,200901,Series_MAL2026_P2
259692,40192,201901,Series_MAL19319_P7
305110,37285,201801,Series_SS37431_P1
263920,5734,200901,SB5734
264146,35626,201701,Series_MAL35626_P1
103715,32899,201601,SB32899
15530,3455,200801,Series_MAL3455_P1
7080,39849,201901,Series_MAL39849_P1
77030,10351,199501,Series_MAL539_P4
109132,5228,200801,Series_MAL822_P2
240869,27633,201401,Series_SS23289_P1
93753,133,200301,Series_MAL133_P1
126659,41353,202001,SB41353
56260,2892,196901,Series_MAL2892_P1
176752,161,200301,Series_MAL161_P1
222481,10083,201101,Series_SS7724_P1
174429,16319,201301,Series_SS14277_P1
234755,12461,201201,Series_MAL12461_P1
289138,9917,201101,Series_SS9107_P1
90046,2476,200701,Series_SS756_P1
290481,34498,201701,SB34498
79701,6582,200901,Series_MAL5005_P2
247226,2302,198801,Series_MAL2302_P1
104346,36502,201701,Series_MAL36501_P2
151932,14027,201201,Series_MAL14027_P1
19535,3600,198701,Series_SS1378_P1
46953,31163,201601,SB31163
27784,33232,198501,Series_SS1488_P1
217660,40936,202001,Series_MAL38483_P2
153496,8769,201001,Series_MAL8769_P1
225607,248,200501,Series_MAL248_P1
124222,155,199601,Series_SS156_P1
110720,22507,201401,Series_MAL185_P6
186123,938,200001,Series_SS5292_P1
202785,3515,200801,Series_MAL6171_P6
223556,38753,201901,SB38753
194692,32282,201601,Series_MAL28171_P2
119772,15197,201301,Series_MAL8888_P2
12150,6675,200901,Series_SS11483_P1
179526,30547,201401,Series_SS9874_P1
297140,22763,201301,Series_SS14807_P1
197664,22135,201401,SB22135
143707,5040,200801,SB5040
266766,11053,201201,Series_SS2471_P1
206792,34136,201601,Series_MAL32729_P2
302595,19157,201401,Series_MAL19157_P1
110413,22535,201401,SB22535
21690,5525,200901,SB5525
124149,8630,201101,Series_MAL8630_P1
272521,25777,201701,Series_MAL16498_P2
40693,11433,201201,Series_MAL11433_P1
272869,10079,201101,Series_MAL10079_P1
272499,23755,201401,Series_MAL23755_P1
81447,647,200201,Series_MAL647_P1
203308,37940,201901,Series_MAL37940_P1
152386,30829,201501,Series_MAL21853_P2
163815,18115,201301,Series_MAL31741_P3
189580,6875,201001,Series_SS15847_P1
187532,5764,200801,Series_SS3712_P1
237438,6115,200901,Series_MAL6115_P1
77973,2121,198601,Series_SS2116_P1
70714,25805,201501,Series_MAL31168_P2
269581,35247,201701,Series_MAL9260_P12
87129,32801,201601,Series_MAL32801_P1
245322,18115,201301,Series_MAL31741_P3
198661,7528,195212,Series_SS30176_P1
152159,522,200101,SB522
89742,11209,201201,Series_MAL9936_P2
237443,31668,201501,Series_SS30567_P1
268352,19255,201301,Series_SS15377_P1
83644,8963,200901,Series_MAL5027_P2
121797,11341,201201,Series_MAL7768_P2
82162,5032,201001,Series_MAL2451_P4
303071,15225,201301,SB15225
179834,2581,200701,Series_MAL2581_P1
14611,905,199501,Series_SS813_P1
146558,3963,200201,Series_MAL3963_P1
264303,36318,201701,Series_MAL34300_P2
215605,9041,201101,Series_MAL9041_P1
110862,31988,201601,Series_MAL27989_P2
174226,999,199601,Series_MAL998_P2
104450,2403,200701,Series_MAL2403_P1
2587,10893,201101,Series_MAL10893_P1
87282,23227,201401,Series_SS20541_P1
200503,22147,201401,Series_MAL22147_P1
181260,846,200601,Series_MAL24_P2
200032,41468,202001,Series_SS269_P1
92608,302,197801,Series_MAL302_P1
51236,34544,201901,Series_MAL28623_P2
281008,4437,200801,Series_SS1735_P1
271344,1002,200401,Series_MAL949_P2
239878,5258,200901,Series_MAL263_P4
263434,28791,201501,Series_SS29975_P1
199575,40167,201901,Series_MAL37476_P3
22558,22689,201401,Series_MAL22689_P1
15634,240,200401,Series_MAL240_P1
155057,34577,201801,Series_MAL23755_P3
165738,34725,201701,Series_MAL33690_P2
256196,5341,200901,Series_MAL2966_P3
148002,6496,199701,Series_SS1661_P1
152144,15583,201301,Series_MAL15583_P1
90649,762,200401,Series_SS269_P1
231601,10794,201101,Series_SS9041_P1
265268,31442,201601,Series_MAL31442_P1
218032,33475,201701,Series_MAL33475_P1
201583,1619,200601,Series_SS1546_P1
191064,15015,201101,Series_SS10297_P1
84971,20545,201401,Series_MAL18677_P2
234631,14131,201201,Series_MAL14131_P1
30088,40776,202001,Series_MAL20583_P6
12780,34662,201701,Series_SS356_P1
32228,39811,201901,Series_MAL39063_P2
145585,9348,199201,Series_MAL951_P2
197283,35247,201701,Series_MAL9260_P12
47601,10460,201101,Series_MAL10460_P1
175840,405,200001,Series_SS150_P1
298140,3354,200801,Series_MAL2404_P2
51182,468,200401,Series_MAL43_P2
179045,5538,200801,Series_SS6444_P1
260511,6746,201001,Series_MAL6746_P1
230071,40109,201901,Series_MAL560_P7
24971,7816,199301,Series_SS2222_P1
267491,11499,201201,Series_MAL11499_P1
193042,36629,201601,Series_MAL33222_P2
66129,37704,202001,Series_MAL31500_P3
113958,36823,201601,Series_MAL31499_P4
124057,4975,200801,Series_MAL4975_P1
205315,1,199801,SB1
2020,459,200001,Series_SS21_P1
162449,2952,200901,Series_SS317_P1
300668,198,200501,SB198
79080,9241,201001,Series_MAL1603_P3
209411,191,200001,Series_SS189_P1
76544,15689,201201,Series_MAL9260_P4
242592,30902,201501,Series_MAL10495_P4
27331,3886,198601,Series_SS4389_P1
185947,12031,201201,Series_MAL12031_P1
278914,33674,201701,Series_MAL33674_P1
127909,11319,201201,Series_MAL1195_P4
1223,30911,201601,Series_MAL33558_P2
199024,20,200201,Series_MAL20_P1
105010,21737,201401,Series_SS15731_P1
30070,7592,201001,Series_MAL7592_P1
271834,38691,201901,Series_MAL38691_P1
147708,4773,199401,Series_MAL4773_P1
11485,257,200301,Series_MAL257_P1
298444,5630,200901,Series_MAL5630_P1
227941,37999,201901,Series_MAL37999_P1
289326,27631,201501,Series_MAL10470_P2
258447,39468,201901,Series_MAL39468_P1
230458,4975,200801,Series_MAL4975_P1
29455,34539,201801,Series_SS1254_P1
222875,7785,201001,Series_MAL7785_P1
19712,23735,201401,Series_SS21809_P1
39120,6956,201001,Series_MAL6956_P1
172039,23487,201401,Series_SS21085_P1
11299,30413,201501,Series_MAL18179_P3
122591,73,200501,Series_MAL71_P2
67532,1698,200701,Series_MAL1698_P1
229607,10711,201101,SB10711
121776,39468,201901,Series_MAL39468_P1
258381,32900,201701,Series_SS40497_P1
190394,4808,197401,Series_SS3398_P1
166241,31909,201501,Series_MAL30355_P2
202226,3503,200801,Series_MAL3503_P1
261282,801,200401,Series_MAL467_P2
297113,30533,201601,Series_MAL19319_P4
79529,15605,201301,Series_MAL15605_P1
129557,10568,201101,SB10568
197851,35847,201801,Series_MAL35847_P1
290613,5081,200901,Series_MAL9260_P5
141174,29921,195801,Series_SS23181_P1
1642,36563,201801,Series_MAL36563_P1
124659,23273,201401,Series_MAL28069_P2
244113,8675,201001,Series_MAL8675_P1
234081,39196,201901,Series_MAL39196_P1
275478,37510,201901,Series_MAL32182_P2
224975,650,199501,Series_SS37483_P1
308609,3511,199001,Series_MAL3509_P2
55218,1268,200301,Series_MAL1224_P2
12653,5225,196901,Series_MAL5225_P1
272120,8888,201201,Series_MAL8888_P1
212453,1648,200601,Series_MAL1127_P4
44705,3087,200901,Series_MAL3087_P1
236056,37430,201801,Series_MAL37430_P1
58819,28957,201501,Series_MAL457_P4
5598,16498,201301,Series_MAL16498_P1
290642,14627,201201,Series_MAL11491_P3
194274,2251,200701,Series_MAL2251_P1
55783,3503,200801,Series_MAL3503_P1
11037,713,200501,Series_SS101_P1
4819,25429,201501,Series_MAL25429_P1
250614,29830,201501,Series_MAL9055_P6
214649,22535,201401,SB22535
250411,995,200601,Series_MAL22_P2
68725,31404,201601,SB31404
264656,4454,200701,Series_SS3572_P1
10008,1549,198201,Series_MAL1549_P1
17340,2331,198101,Series_SS10701_P1
14369,19159,201301,Series_MAL240_P4
223926,987,199701,Series_MAL223_P4
112332,32668,201601,Series_MAL32566_P2
142666,34612,201801,Series_MAL33255_P2
56012,7793,201001,Series_MAL23_P3
67333,5114,200901,Series_SS121_P1
306387,28979,201501,Series_MAL3455_P4
258588,33323,201601,Series_MAL14713_P4
141683,22777,201401,Series_MAL223_P4
63508,30567,201501,Series_MAL15125_P5
239897,552,199901,Series_MAL2961_P2
22952,33004,201601,Series_SS32093_P1
25602,19363,201401,Series_MAL16918_P2
2404,36485,201701,Series_SS35240_P1
14459,8514,201001,Series_MAL6772_P2
272214,713,200501,Series_SS101_P1
271953,2586,199401,Series_MAL2585_P3
24184,3456,200701,Series_MAL3456_P1
247420,41399,202001,Series_MAL41399_P1
112824,857,200601,Series_MAL857_P1
238870,37675,201801,Series_MAL29803_P3
245625,28623,201601,Series_MAL28623_P1
174032,4209,200801,Series_MAL2564_P2
122582,39534,202001,Series_MAL39534_P1
165460,777,200601,Series_MAL11077_P2
139802,1286,199601,Series_MAL1285_P2
154701,20021,201301,Series_MAL11757_P2
281611,14527,201201,Series_MAL11761_P2
182371,16498,201301,Series_MAL16498_P1
50922,2889,200701,Series_SS269_P1
251558,30,199501,Series_MAL30_P1
27644,35923,201701,Series_MAL28981_P4
125242,30375,201501,Series_MAL30375_P1
139828,22541,201401,Series_MAL22541_P1
30134,34607,201801,Series_MAL22273_P4
259325,1842,200701,Series_MAL627_P3
287055,28053,194601,Series_SS7193_P1
149351,36186,201701,Series_MAL36186_P1
178763,34374,201701,Series_MAL34374_P1
124010,7430,200501,Series_SS250_P1
75826,2404,200701,Series_MAL2404_P1
206757,8965,200401,Series_MAL2399_P3
272284,37997,201801,Series_MAL35928_P2
42271,4155,200901,Series_MAL8740_P2
215562,10163,201101,SB10163
92294,15051,201301,Series_MAL15051_P1
286945,40755,201901,Series_MAL40755_P1
128134,102,200401,SB102
156432,1416,199601,Series_SS1412_P1
111227,2633,200001,Series_SS2471_P1
49998,39017,202001,Series_MAL39017_P1
235991,34443,201801,Series_MAL287_P3
291014,1250,200501,SB1250
66437,34106,201701,Series_MAL28423_P3
134042,408,200501,Series_MAL408_P1
181970,2167,200701,Series_MAL2167_P1
227432,30485,201701,Series_MAL4975_P2
197116,28999,201501,SB28999
18895,594,200301,Series_SS20_P1
69161,36037,201801,Series_MAL15119_P2
150724,9617,201101,Series_SS7791_P1
212779,11319,201201,Series_MAL1195_P4
104952,13789,198401,Series_SS20463_P1
187088,33926,201701,Series_MAL40080_P2
7091,36524,201701,Series_MAL36524_P1
66360,5096,200801,Series_SS2471_P1
131325,1257,200201,Series_MAL6171_P4
4261,23341,201401,Series_MAL23341_P1
278249,1001,200601,Series_MAL473_P2
139908,35843,201701,Series_MAL918_P6
287773,123,199501,Series_MAL123_P1
136888,33836,201701,Series_MAL8676_P3
121757,8142,201001,SB8142
101607,28621,201501,SB28621
61738,665,200001,Series_MAL665_P1
1415,9314,201101,SB9314
266746,4804,200901,Series_MAL471_P4
188802,18231,201301,Series_SS16363_P1
223218,35254,201701,Series_MAL33026_P2
124745,40052,202001,Series_MAL40052_P1
195982,2585,198801,Series_MAL2585_P1
274363,7485,191801,Series_SS5813_P1
126537,19647,201301,Series_MAL263_P5
34986,596,200301,Series_SS59_P1
189346,64,200401,Series_MAL64_P1
166256,11061,201101,Series_SS136_P1
75563,20,200201,Series_MAL20_P1
185136,19653,201301,Series_MAL19653_P1
206263,11889,201201,Series_MAL10278_P2
59999,26443,201501,Series_MAL26443_P1
243081,2575,197501,Series_MAL2575_P1
96152,33988,201701,Series_MAL33988_P1
187095,37090,201801,Series_MAL33421_P2
40004,134,200301,Series_MAL134_P1
209405,16528,201301,SB16528
4955,5597,200901,Series_MAL5597_P1
116080,18587,199401,Series_MAL22443_P2
40668,1379,200501,Series_MAL1379_P1
13251,21511,201501,Series_MAL21511_P1
37843,16706,201301,Series_MAL9675_P6
221929,30913,999999,Series_SS21603_P1
62001,42603,202001,Series_SS36456_P1
142127,6460,199701,Series_SS966_P1
133101,19815,201401,Series_MAL33674_P2
217397,4794,200101,Series_SS527_P1
220540,357,200501,Series_MAL357_P1
93050,40211,201901,Series_MAL40211_P1
191064,2165,200701,Series_MAL8158_P2
8238,938,200001,Series_SS5292_P1
2413,14719,201201,Series_MAL14719_P1
183808,450,200201,Series_SS249_P1
585,25015,201501,Series_MAL25015_P1
24005,6994,195901,Series_MAL6993_P2
214538,33047,201801,Series_MAL33047_P1
293213,10681,201201,Series_MAL10490_P2
112987,15489,201201,Series_MAL10015_P2
206262,22877,201401,SB22877
136926,32281,201601,SB32281
178929,10638,201201,Series_MAL9379_P2
137897,36949,201801,Series_MAL28171_P5
147087,22319,201401,Series_MAL22319_P1
38828,2034,200701,SB2034
229300,32998,201601,SB32998
98572,35231,201801,Series_SS34368_P1
293046,35120,201801,Series_SS2252_P1
17536,4038,200801,Series_MAL4038_P1
115565,1925,199101,Series_MAL1293_P2
132641,40134,201901,Series_SS35062_P1
244025,19647,201301,Series_MAL263_P5
193230,3667,200801,Series_MAL3667_P1
189103,225,199601,Series_MAL223_P3
185026,12175,201201,Series_MAL12175_P1
294524,33668,201601,Series_MAL33668_P1
228799,34318,999999,Series_SS21603_P1
18362,38555,202001,Series_MAL38555_P1
258269,147,200301,Series_SS3318_P1
158810,13663,201201,Series_MAL3455_P3
180058,15437,201201,Series_MAL8841_P4
75684,1535,200601,SB1535
248140,17387,191701,Series_MAL17387_P1
179068,1161,199701,Series_MAL1161_P1
308617,4967,200001,Series_MAL3522_P4
118385,22145,201401,Series_MAL4898_P2
175082,37086,201901,Series_MAL34933_P2
261623,12461,201201,Series_MAL12461_P1
162798,17643,201301,Series_SS13655_P1
228762,1011,199501,Series_MAL210_P4
201596,30829,201501,Series_MAL21853_P2
241680,37822,201801,Series_MAL37150_P2
47742,12015,201201,Series_MAL12015_P1
275367,38699,201901,Series_SS36896_P1
180739,7711,201001,SB7711
116626,10092,201101,Series_MAL6772_P6
278886,8839,200101,Series_SS85_P1
157132,29855,201501,Series_MAL29855_P1
208461,32547,201601,Series_SS23623_P1
149360,531,199301,Series_SS740_P1
52078,3245,200701,Series_MAL2077_P2
197816,29786,201501,SB29786
237648,34498,201701,SB34498
91045,24833,201501,Series_MAL28405_P2
42723,5485,200901,Series_SS2253_P1
180507,37264,201401,Series_SS29803_P1
222299,30782,201501,Series_MAL30782_P1
117017,2890,200801,SB2890
68796,1431,199901,Series_SS1412_P1
34076,27631,201501,Series_MAL10470_P2
77056,29325,201501,Series_MAL29325_P1
75437,33155,201301,Series_SS1575_P1
12034,15565,201401,Series_MAL9936_P3
19178,30419,201501,Series_MAL21189_P4
243349,3239,999999,Series_SS5167_P1
306584,9656,201101,Series_MAL6045_P2
268177,36800,201801,Series_MAL31771_P2
87809,32995,201601,SB32995
16590,264,200301,Series_MAL263_P2
60529,1362,199401,Series_SS876_P1
203329,32785,201601,Series_MAL19067_P3
38198,1813,200601,Series_MAL240_P2
221888,1745,200201,Series_MAL1959_P2
276535,33545,201401,Series_SS7261_P1
85953,28755,201501,Series_MAL20_P3
202789,25157,201401,Series_MAL25157_P1
111351,2001,200701,Series_SS4107_P1
160543,16001,201201,Series_MAL11887_P2
16953,36726,201801,SB36726
207768,36775,201701,Series_MAL36775_P1
222159,7593,201001,Series_SS5042_P1
33221,25457,201401,Series_SS21013_P1
149239,30901,201501,Series_MAL856_P2
84078,37641,201801,Series_MAL37641_P1
133404,39619,201901,Series_MAL39619_P1
200032,35015,201701,Series_MAL35015_P1
151271,1281,200001,SB1281
221022,49,199301,Series_MAL49_P1
124711,23847,201501,Series_MAL14813_P2
179515,10396,201101,SB10396
158857,14837,201301,Series_MAL14837_P1
300472,30757,201501,Series_MAL33724_P2
246870,23487,201401,Series_SS21085_P1
111251,889,200601,Series_MAL889_P1
62680,35458,201701,Series_MAL33668_P2
103077,16614,201301,Series_MAL14237_P2
27063,10916,199901,Series_MAL4874_P2
268365,38883,202001,Series_MAL20583_P5
27339,1174,200301,Series_MAL1174_P1
294497,556,200101,Series_MAL554_P3
244713,24591,201401,Series_MAL24591_P1
159357,430,200501,Series_MAL121_P2
174192,26213,201501,Series_SS22265_P1
44540,551,200101,Series_MAL287_P2
165482,21569,201401,Series_MAL25365_P2
237775,6351,200901,Series_SS2167_P1
172297,1262,199201,Series_MAL1089_P2
265347,31147,201501,Series_MAL31147_P1
260527,38061,201801,Series_MAL38061_P1
88759,31733,201601,Series_MAL14751_P2
88372,6165,200901,Series_MAL4720_P2
147399,7375,200901,Series_MAL1066_P3
137656,40148,202001,Series_MAL40148_P1
207446,6610,200901,SB6610
245176,35848,201901,Series_MAL39991_P2
158857,21671,201401,Series_SS516_P1
131077,28981,201501,Series_MAL28981_P1
190393,801,200401,Series_MAL467_P2
101437,80,197901,Series_MAL80_P1
218207,18533,200001,Series_SS1572_P1
199618,28077,201401,Series_MAL21267_P2
62696,5277,201001,Series_MAL4063_P2
221110,38731,201901,Series_MAL18689_P3
73999,29785,201501,SB29785
21555,25265,201101,Series_MAL25265_P1
205364,34437,201901,Series_MAL34438_P4
225851,1774,200301,Series_SS958_P1
59480,5710,200901,Series_SS516_P1
180652,10177,201101,Series_SS967_P1
41621,47,198801,SB47
42541,33025,201601,Series_MAL15863_P3
37175,15925,201301,Series_SS2471_P1
37441,515,199501,Series_MAL515_P1
51902,5538,200801,Series_SS6444_P1
82473,121,200301,Series_MAL121_P1
107930,1231,199801,Series_MAL573_P3
64744,30850,201501,Series_MAL30850_P1
82132,2209,999999,Series_SS1183_P1
140002,1064,200101,Series_MAL1064_P1
43488,31298,201101,Series_SS9471_P1
131263,21415,201301,Series_SS17247_P1
27977,3689,199801,Series_MAL3689_P1
59333,1526,200501,Series_SS1564_P1
16414,16668,201301,Series_MAL16668_P1
242781,18149,201301,Series_MAL16317_P2
38441,34117,201601,Series_SS36104_P1
150597,265,200301,Series_MAL263_P3
272433,1481,198201,Series_SS1293_P1
177346,29786,201501,SB29786
71848,2657,198701,Series_SS2471_P1
301623,4773,199401,Series_MAL4773_P1
16072,4053,200801,Series_MAL22_P4
290422,30056,201401,Series_SS22147_P1
284594,7307,198501,Series_MAL8158_P2
253249,22593,201101,Series_MAL8958_P2
160993,2593,200701,Series_MAL2593_P1
281394,361,200101,Series_MAL361_P1
296483,4654,200801,Series_MAL4654_P1
285069,37377,201801,Series_SS33487_P1
246329,10033,201101,Series_MAL10074_P2
214511,21471,201301,Series_MAL21471_P1
3413,9367,201101,Series_MAL9367_P1
301352,8754,200901,Series_SS4884_P1
94244,14353,201301,Series_SS28223_P1
