user_id,item_id,time
207,79,425779200
208,80,452390400
209,81,436838400
210,81,450144000
211,81,495849600
212,82,453081600
213,82,459388800
214,83,487209600
215,84,494380800
216,85,470620800
217,86,470188800
218,86,438220800
219,87,470534400
220,87,456710400
221,88,486864000
222,88,444700800
223,89,150163200
224,89,458092800
225,90,138067200
226,90,127353600
227,91,492566400
228,91,456969600
229,91,449971200
230,91,486691200
231,91,488073600
232,91,363744000
233,91,476409600
234,91,482112000
235,91,465004800
236,91,427680000
237,91,435974400
238,91,476582400
239,91,470275200
240,91,448761600
241,91,429148800
242,91,447638400
243,91,391305600
244,91,469756800
245,91,449020800
246,91,482284800
247,91,484790400
248,91,461894400
249,91,490492800
250,91,399513600
251,91,415584000
252,91,477273600
253,91,479692800
254,91,469670400
255,91,420768000
256,91,433036800
257,91,387763200
258,91,413251200
259,91,483840000
260,91,426643200
261,91,493084800
262,91,448070400
263,91,452563200
264,92,465091200
265,92,385171200
266,92,271382400
267,92,446688000
268,92,387244800
269,92,257817600
270,92,494380800
271,92,420336000
272,92,476064000
273,92,490320000
274,92,421027200
275,92,453859200
276,92,480124800
277,92,479606400
278,92,473731200
279,92,448502400
280,92,428112000
281,92,491961600
282,92,331257600
283,92,386899200
284,92,250041600
285,92,472953600
286,92,489715200
287,92,460771200
288,92,468892800
289,92,485136000
290,92,474940800
291,92,491702400
292,92,494380800
293,92,480643200
294,92,412387200
295,92,276739200
296,92,470188800
297,92,491961600
298,92,394588800
299,92,476755200
300,92,406166400
301,93,453427200
302,93,494553600
279,93,470016000
303,93,435456000
304,93,448675200
305,93,445046400
306,93,396835200
307,94,424915200
308,94,477446400
309,94,483235200
310,94,448588800
311,94,493862400
312,94,304992000
313,94,477360000
314,94,443491200
315,94,474595200
316,94,479779200
317,94,419731200
318,94,455155200
319,94,448070400
320,94,447984000
321,94,452044800
322,94,459561600
323,94,329788800
324,94,465436800
325,94,444096000
308,95,477446400
311,95,493862400
326,95,480816000
317,95,488505600
327,95,386380800
328,95,479260800
329,95,461376000
330,95,490492800
331,95,474768000
332,95,454291200
333,95,442627200
334,95,445132800
335,96,489715200
336,97,470793600
337,97,237427200
338,98,173750400
339,99,467683200
340,99,456883200
341,99,482630400
342,99,486691200
343,99,468201600
344,99,455068800
345,99,482803200
346,99,438220800
347,99,471398400
348,99,486950400
349,99,448416000
350,99,469929600
351,99,446774400
352,99,392083200
353,99,461548800
354,99,479433600
355,99,346550400
356,99,349142400
357,99,478137600
358,99,450057600
359,99,487728000
360,99,458438400
361,99,401673600
362,99,491443200
363,99,443059200
364,99,484531200
365,99,418435200
366,99,431654400
367,99,447465600
368,99,479260800
369,99,364953600
370,99,476409600
371,99,451008000
372,99,477878400
373,99,423014400
374,99,476582400
375,99,419212800
376,99,471916800
377,99,478656000
378,99,388454400
379,99,495590400
380,99,484012800
381,99,424051200
382,99,449539200
383,99,481334400
384,99,419472000
385,99,451353600
386,99,490060800
387,99,456969600
388,99,471830400
389,99,483667200
390,99,446601600
391,99,490665600
392,99,473644800
393,99,447897600
394,99,468979200
395,99,464140800
396,99,468028800
397,99,416448000
398,99,475632000
399,99,491529600
400,99,457056000
401,99,452736000
402,99,495244800
403,99,450921600
404,99,437270400
405,99,450144000
406,99,467251200
407,99,465091200
408,99,481939200
409,99,447811200
410,99,483062400
411,99,445219200
412,99,326073600
413,99,420595200
414,99,494294400
38,99,455932800
415,99,476755200
416,99,446256000
417,99,409449600
418,99,448156800
419,100,159321600
420,100,470620800
421,100,132192000
422,101,73267200
423,101,152928000
424,102,473731200
425,102,452995200
426,102,454291200
427,102,455241600
428,102,475027200
429,102,470707200
421,102,68428800
430,102,424310400
431,103,356140800
432,104,274924800
433,104,250560000
434,105,447897600
435,105,294019200
436,106,480038400
437,106,477360000
438,106,457920000
439,106,471744000
440,106,478915200
441,106,461635200
442,106,462499200
443,106,494553600
444,106,455328000
445,107,418867200
446,107,464572800
447,107,467164800
448,107,451440000
449,107,492825600
450,107,478051200
451,107,431222400
452,107,456278400
453,107,480902400
454,107,472608000
455,107,482025600
456,107,483408000
457,107,398476800
458,107,430790400
459,107,439430400
460,107,438739200
461,107,495763200
462,107,435024000
463,107,486345600
464,107,490492800
465,107,486432000
466,107,459216000
467,107,447984000
468,107,442886400
469,107,452822400
470,107,456451200
471,107,449452800
472,107,446601600
473,107,450748800
474,107,475977600
475,107,426643200
476,107,468288000
477,107,462672000
478,107,490665600
479,107,447897600
480,107,474768000
481,107,430099200
482,107,495072000
483,107,466819200
484,107,382320000
420,107,475977600
485,107,452649600
486,107,424483200
487,107,492652800
488,107,458524800
489,107,466560000
490,107,460857600
491,107,449712000
492,107,484963200
493,107,491356800
494,107,440553600
495,107,465955200
496,107,485481600
497,107,455328000
498,107,413769600
499,107,483667200
500,107,469411200
501,107,478915200
502,107,444700800
503,107,440121600
504,107,483062400
505,107,468028800
506,107,447638400
507,107,401155200
508,107,480384000
509,108,399686400
510,108,464745600
511,108,469756800
345,108,492739200
512,108,475632000
513,108,449539200
514,108,471052800
515,108,490406400
516,108,468720000
517,108,484012800
518,108,495590400
519,108,472089600
520,108,475977600
521,108,489024000
522,108,467683200
523,108,450230400
524,108,463363200
525,108,467510400
526,108,460857600
527,108,456451200
421,108,471830400
528,108,476064000
529,108,437184000
530,108,448243200
531,108,488246400
532,109,461030400
533,109,494467200
534,109,480902400
535,109,489801600
536,109,486000000
537,109,459216000
538,109,427075200
539,109,480211200
454,109,494467200
540,109,350179200
541,109,456019200
542,109,495763200
543,109,458092800
544,109,383616000
545,109,418953600
546,109,488592000
547,109,447552000
548,109,451008000
549,109,491011200
472,109,407548800
550,109,453081600
551,109,473040000
552,109,446774400
553,109,494553600
554,109,468374400
555,109,471916800
556,109,448675200
557,109,473731200
558,109,495331200
559,109,485568000
560,109,463536000
561,109,482803200
562,109,486864000
563,109,449798400
564,109,480816000
565,109,474163200
566,109,447984000
567,110,489974400
568,110,423878400
569,110,328406400
570,110,496108800
571,110,464227200
572,111,469843200
573,111,470534400
574,111,353203200
575,111,437356800
576,111,481334400
577,111,458611200
578,112,484012800
579,112,430099200
580,112,493776000
581,112,449625600
582,112,458006400
583,112,443750400
584,112,472435200
585,112,184896000
586,112,384393600
587,113,491788800
588,114,466300800
589,114,462499200
590,114,477446400
591,115,462844800
592,115,477705600
593,115,495763200
594,115,458092800
595,115,451699200
596,115,458956800
597,116,460080000
598,116,485740800
599,116,487987200
600,116,354153600
601,116,493171200
602,116,476409600
603,116,458352000
604,116,453600000
605,116,471916800
606,116,496281600
607,116,385430400
608,116,475804800
609,116,455155200
610,116,344649600
611,116,451353600
612,116,492307200
613,116,488592000
614,116,470880000
615,116,363139200
616,116,481248000
617,116,466128000
618,116,405302400
619,116,484704000
620,116,431136000
621,117,432518400
532,117,454118400
622,117,455760000
623,117,397958400
624,117,449712000
625,117,482198400
626,117,485654400
627,117,459475200
628,117,477878400
629,117,442800000
630,117,329961600
631,118,163814400
632,119,414633600
633,119,448588800
634,119,399168000
635,119,473644800
636,119,354931200
637,119,441763200
638,119,491875200
639,119,334972800
640,119,485308800
641,119,491270400
642,119,494553600
643,119,482198400
644,119,400204800
645,119,446774400
646,119,380332800
647,119,431740800
648,119,432518400
649,119,430358400
19,119,471830400
650,119,474681600
651,119,404524800
652,119,430963200
653,119,470534400
654,119,473212800
655,119,474854400
656,119,384825600
657,119,486345600
658,119,451094400
659,119,436233600
660,119,486000000
661,119,448329600
662,119,416966400
663,119,435542400
664,119,476841600
440,119,452736000
665,119,456537600
666,119,467510400
667,119,444355200
668,119,462326400
669,119,457920000
670,119,486259200
671,119,381715200
672,119,461635200
673,119,449884800
674,119,421113600
675,119,464486400
676,119,479520000
677,119,432518400
678,119,414460800
679,119,488246400
585,119,162864000
680,119,445219200
681,119,448329600
682,119,449539200
683,119,480902400
684,119,407376000
685,119,474163200
686,119,491961600
687,119,449884800
688,120,442368000
689,120,477014400
690,120,479088000
691,120,426902400
692,120,382233600
693,120,476323200
694,120,466732800
695,120,477705600
302,120,453513600
696,120,450230400
697,120,479347200
655,120,474854400
698,120,449366400
699,120,473558400
700,120,460166400
701,120,496195200
702,120,454291200
317,120,494726400
703,120,453772800
667,120,444355200
704,120,330825600
705,120,456969600
706,120,448761600
674,120,435110400
707,120,464918400
708,120,404092800
709,120,487036800
710,120,432518400
415,120,431136000
711,120,493516800
712,120,463104000
631,121,164160000
713,122,469670400
714,122,455846400
715,123,448156800
716,123,379382400
717,123,403401600
718,123,425001600
719,124,286761600
720,125,492134400
721,126,462672000
722,126,354931200
723,126,365644800
724,127,380246400
622,127,455760000
725,127,489110400
726,127,452736000
727,127,338083200
627,127,468374400
728,127,484876800
629,127,451353600
630,127,329961600
729,128,426124800
730,128,393724800
395,128,334108800
731,128,455673600
732,129,360547200
733,129,382320000
638,130,484185600
19,130,463104000
734,130,454204800
735,130,489369600
736,131,373334400
737,131,490406400
738,132,189820800
739,132,466905600
740,133,488073600
741,133,461289600
742,133,384220800
743,133,469584000
744,134,387590400
745,134,479952000
746,134,454809600
747,134,379036800
748,134,404784000
749,134,460512000
750,134,410054400
751,134,392342400
421,134,143856000
752,135,468979200
753,135,463104000
754,135,481161600
755,135,485136000
756,136,463536000
757,136,434073600
758,136,439689600
759,136,463449600
760,136,444355200
761,136,444096000
762,136,472262400
763,136,417744000
764,137,462931200
765,137,471225600
766,137,486604800
767,137,488592000
768,137,449712000
769,138,471052800
770,138,370396800
771,138,409708800
772,138,357782400
773,138,310348800
774,138,419731200
775,138,460252800
776,139,494467200
777,140,391824000
778,141,339379200
779,141,457142400
376,141,491184000
768,141,449712000
780,141,440553600
781,141,472521600
782,142,465782400
783,142,481680000
784,142,402537600
785,143,457401600
786,143,254793600
787,143,473990400
788,143,464486400
789,144,459561600
790,145,495936000
791,145,466387200
792,145,183168000
793,145,324259200
794,145,422841600
795,146,457660800
796,146,349747200
797,147,452390400
798,147,429840000
799,147,468979200
800,147,482371200
801,147,480211200
802,147,471657600
803,147,493344000
804,147,214358400
805,147,491875200
806,147,482371200
807,147,459648000
808,147,277862400
809,147,494035200
810,147,490406400
811,148,422755200
812,148,398822400
802,148,472176000
813,148,364521600
814,148,450576000
815,148,486691200
816,148,453686400
810,148,446515200
817,149,473385600
818,149,443664000
819,149,220060800
820,149,456451200
821,149,487900800
822,149,472435200
823,150,492825600
824,150,269136000
825,151,477532800
826,151,358646400
827,152,470534400
825,152,477532800
828,152,390787200
829,152,476323200
830,152,474422400
831,152,483580800
832,152,478396800
833,152,389232000
834,152,417225600
835,152,452131200
836,152,453945600
837,152,487555200
838,152,446688000
839,152,495417600
840,152,378777600
841,152,403142400
799,152,468979200
842,152,478137600
812,152,398822400
843,152,427420800
800,152,482198400
844,152,425088000
845,152,493603200
846,152,431827200
847,152,373766400
848,152,458956800
849,152,416620800
850,152,446774400
851,152,486777600
852,152,442368000
804,152,214358400
853,152,428803200
854,152,466473600
855,152,309744000
856,152,375580800
857,152,457833600
858,152,446169600
859,152,454377600
860,152,457747200
861,152,451699200
862,152,448416000
863,152,489888000
864,152,467596800
865,153,473299200
866,154,409190400
867,154,413942400
868,154,444700800
869,154,428198400
870,154,485136000
871,154,454550400
872,154,474508800
873,154,418003200
874,154,425692800
875,154,454204800
839,154,456624000
876,154,452908800
877,154,445910400
878,154,427852800
879,154,467942400
880,154,427420800
881,154,431827200
882,154,486864000
883,154,463449600
884,154,409449600
885,154,449020800
886,154,467251200
887,154,449107200
888,154,445219200
889,154,416966400
890,154,446601600
891,154,457315200
892,154,452995200
893,154,435369600
894,154,437270400
895,154,451180800
896,154,427075200
897,154,428976000
898,154,328233600
899,154,469756800
900,154,458524800
614,154,470880000
901,154,421459200
902,154,210729600
903,154,448502400
904,154,467596800
905,154,464918400
906,154,441244800
907,154,455500800
908,154,489628800
909,154,454982400
910,154,481766400
911,154,457660800
912,155,477360000
913,155,459648000
914,156,493689600
915,156,480556800
916,156,469670400
917,156,470448000
918,156,380937600
767,156,342662400
919,156,478137600
920,157,196387200
921,157,492307200
922,157,437961600
923,157,241920000
924,158,438912000
925,158,275788800
926,158,452476800
927,158,441244800
928,158,175478400
929,158,481593600
930,158,492566400
931,158,448416000
932,158,365817600
933,158,446083200
934,158,409017600
935,158,444787200
936,158,418003200
937,158,317001600
938,158,463795200
939,158,494726400
940,158,404092800
941,158,238032000
942,158,431568000
943,158,455155200
944,158,467251200
945,158,386812800
946,158,396835200
947,158,451526400
922,158,484099200
948,158,483148800
949,158,345859200
928,159,175478400
950,160,373507200
951,160,437184000
952,160,319766400
953,160,274492800
954,160,214185600
955,160,402969600
956,160,453859200
957,160,439689600
958,161,402969600
959,161,454982400
960,161,444960000
961,161,491443200
962,161,279676800
963,161,457228800
964,161,225158400
965,161,475632000
966,162,446083200
967,162,474681600
968,162,485049600
969,162,361929600
970,162,470534400
971,162,466732800
972,162,464832000
973,162,399513600
974,162,479433600
975,162,414115200
976,162,472521600
977,162,475027200
978,162,473817600
979,162,406944000
980,162,338169600
981,163,222220800
982,163,416188800
983,163,454377600
984,163,330048000
985,163,455155200
986,163,484963200
987,163,432086400
988,163,485222400
989,163,169257600
990,163,489110400
991,163,438825600
992,163,482889600
993,163,448329600
994,163,466128000
995,163,430876800
996,164,432518400
981,165,222307200
225,165,185673600
532,166,383356800
997,166,448502400
998,166,293241600
999,166,419040000
1000,166,494640000
841,166,452822400
1001,166,451699200
1002,166,485913600
902,166,210384000
1003,166,467683200
1004,167,425260800
1005,168,411091200
1006,168,444096000
1007,168,490838400
1008,168,495590400
1009,168,470707200
709,168,487036800
1003,168,467683200
1010,168,490406400
1011,169,396576000
1012,169,462844800
1013,169,444700800
1014,169,386035200
1015,169,328492800
1016,170,414547200
1017,170,450662400
498,170,400118400
1018,170,163296000
1019,170,469152000
1020,171,411177600
1021,171,299203200
1022,171,471398400
1023,172,288748800
1024,172,479174400
1025,172,357955200
1026,172,169344000
728,172,484790400
498,172,399859200
1027,173,439689600
1028,173,421545600
1029,173,450489600
1030,173,461462400
1031,173,213926400
1032,173,483926400
1033,173,466819200
1034,173,474508800
1035,173,435196800
1036,173,481334400
1037,173,482284800
1038,173,479692800
1039,173,455155200
1040,173,493862400
1041,174,484099200
1042,174,419126400
1043,174,390441600
1044,174,442713600
1045,174,453945600
1046,174,446601600
1047,174,426816000
1048,174,451094400
1049,174,387849600
1050,174,387504000
1051,174,309139200
1052,174,466387200
1053,174,479174400
1054,174,424224000
1055,174,460166400
1056,174,479865600
604,174,453600000
1057,174,442454400
1058,174,392688000
1059,174,434678400
1060,174,482716800
330,174,468979200
1061,174,418435200
1062,174,481507200
1063,174,482025600
1064,174,469756800
1065,174,471571200
1066,174,493344000
1067,174,463017600
1068,175,456019200
1069,175,488764800
1070,175,483321600
983,175,454377600
1071,175,445737600
1072,175,417398400
1073,175,466214400
1074,175,463795200
1075,175,468892800
1076,175,380592000
1077,175,439862400
1078,175,439776000
1048,175,451094400
1079,175,493430400
1080,175,484099200
1081,175,400464000
1082,175,474422400
1083,175,433382400
1084,175,466128000
1085,175,420249600
1086,175,486000000
582,175,415411200
1087,175,448588800
1088,175,455328000
1089,175,496195200
1090,175,460512000
1091,175,362361600
1092,175,467424000
240,175,448761600
1093,175,487555200
1094,175,359078400
1095,175,356227200
1096,175,456710400
1097,175,486864000
1098,175,444009600
1099,175,475891200
672,175,419299200
1100,175,457142400
1101,175,486432000
1102,175,456451200
1103,175,445046400
1104,175,474940800
1105,175,449366400
330,175,475804800
1106,175,462153600
1107,175,387158400
1108,175,472003200
1109,175,461289600
708,175,353980800
1110,175,437702400
1111,175,410054400
1112,175,450403200
1113,175,464140800
1114,175,374544000
1115,175,449280000
1116,175,465609600
1117,175,492566400
1118,175,454982400
1119,176,446601600
1005,176,488592000
1120,176,473731200
1069,176,488764800
1121,176,431568000
1122,176,451699200
1123,176,462672000
997,176,379209600
1124,176,489974400
1043,176,386812800
1125,176,447292800
1126,176,481939200
1127,176,461721600
1128,176,489628800
1129,176,483408000
1130,176,462844800
1131,176,486172800
1132,176,330566400
928,176,371088000
1133,176,352512000
1134,176,450230400
1135,176,453686400
1048,176,448675200
1136,176,484012800
1079,176,493430400
1137,176,450403200
1138,176,446428800
459,176,434505600
1081,176,400464000
1139,176,385257600
1082,176,474422400
1140,176,385344000
1051,176,309139200
1052,176,466387200
1141,176,361065600
1142,176,473990400
1143,176,362275200
1144,176,494294400
1145,176,491788800
1146,176,467078400
1147,176,177984000
1148,176,474336000
1149,176,465868800
1150,176,460771200
1151,176,269222400
1152,176,451267200
1092,176,479433600
1153,176,468547200
1154,176,460598400
1155,176,481939200
1156,176,455760000
1057,176,480297600
1157,176,484444800
1158,176,440035200
1159,176,474249600
1160,176,444960000
1161,176,464140800
1162,176,463276800
1163,176,472780800
1164,176,474508800
1165,176,478137600
1166,176,454896000
1167,176,453945600
1168,176,467337600
1169,176,466387200
1094,176,359078400
1170,176,490233600
1171,176,443664000
1172,176,454550400
1173,176,490665600
1097,176,486864000
1174,176,455760000
1098,176,434764800
1175,176,484444800
1176,176,491356800
1177,176,458438400
1178,176,384825600
1179,176,478656000
1180,176,475804800
1103,176,445046400
1181,176,417571200
1182,176,492048000
1183,176,421200000
1184,176,217728000
1185,176,479865600
1186,176,381369600
1187,176,395884800
1188,176,483148800
1105,176,453427200
1189,176,448243200
1190,176,443404800
1191,176,477273600
1192,176,474508800
1193,176,468028800
1194,176,492048000
1195,176,493603200
1196,176,450576000
1197,176,466819200
1198,176,454636800
1199,176,371001600
1200,176,453340800
1110,176,456019200
1201,176,460252800
1202,176,465091200
1203,176,475545600
1204,176,458352000
1205,176,408153600
1206,176,445046400
1207,176,419817600
1208,176,478656000
1209,176,445132800
1210,176,470880000
1211,176,462153600
1212,176,355622400
117,176,480124800
1115,176,449280000
1213,176,375148800
1116,176,465609600
1214,176,470534400
1215,176,452476800
1118,176,409708800
1216,176,481766400
1217,176,471830400
1218,176,487123200
1219,176,394761600
1220,176,457574400
1221,176,473731200
1222,176,445046400
1223,177,479952000
1224,177,356486400
1225,177,482371200
1226,177,432518400
1137,177,450403200
1227,177,453600000
1228,177,475545600
1229,177,491270400
1147,177,177984000
1230,177,397699200
1231,177,399772800
1232,177,493516800
240,177,448761600
1233,177,431654400
1171,177,443145600
1234,177,469152000
1235,177,449366400
1236,177,410745600
1237,177,490147200
1062,177,476928000
1238,177,414460800
1239,177,495936000
1240,177,451785600
1241,177,360374400
1242,177,467769600
1243,177,477187200
1244,177,401328000
1245,177,494035200
1246,178,467856000
1247,178,389491200
1248,179,315014400
1249,179,416016000
1250,179,448156800
1251,179,479606400
1252,179,325987200
1253,179,464400000
1254,179,456796800
1255,179,461635200
1256,179,462931200
1257,180,494553600
1258,180,294278400
867,180,413942400
1259,180,468374400
1260,180,476582400
225,180,246067200
1261,180,411177600
1262,180,361929600
1263,180,257731200
1264,180,363484800
321,180,416102400
1265,180,477446400
1266,180,485568000
1267,180,387676800
1268,180,458697600
1269,180,258076800
1270,180,292723200
1271,180,225417600
1272,180,485568000
632,181,412819200
1273,181,463449600
1274,181,364435200
1275,181,486259200
1276,181,481248000
1277,181,438480000
1278,181,391824000
1279,181,460684800
1280,181,480729600
1281,181,359424000
1282,181,449452800
365,181,419817600
1283,181,412473600
1284,181,428976000
1285,181,459734400
1286,181,462758400
1287,181,467251200
1288,181,490060800
1289,181,463017600
936,181,419040000
1290,181,485222400
1291,181,368841600
316,181,479692800
1292,181,485827200
1293,181,321494400
1294,181,404956800
1295,181,447552000
1296,181,453772800
1297,181,450316800
1298,181,445305600
1299,181,479779200
1300,181,495504000
1301,181,490060800
1302,181,459734400
1303,181,457315200
321,181,416102400
1304,181,491356800
1305,181,336009600
1306,181,483667200
1307,181,480902400
1308,181,479952000
1309,181,486691200
1310,181,485654400
1311,181,492393600
1312,181,446515200
1313,181,441849600
1314,181,460771200
1315,181,393465600
1316,181,454464000
1317,181,352598400
1267,181,378777600
1318,181,480816000
1319,181,472348800
1320,181,465696000
1321,181,480384000
1322,181,480988800
1323,181,453340800
1324,181,482803200
1325,181,486086400
1326,181,385603200
1327,181,452995200
1328,181,454896000
1329,181,453427200
1330,181,483408000
1331,181,415324800
1332,181,435024000
1333,181,413942400
1334,181,486345600
1335,181,478656000
1336,181,472003200
1259,182,468806400
1260,182,463968000
1337,182,456883200
1338,182,167616000
1339,182,340416000
1340,182,238809600
1341,182,492739200
1342,182,227923200
1343,182,477187200
1344,182,491529600
1345,182,213667200
1346,183,203385600
1347,183,487900800
1348,183,459302400
1349,183,416880000
1350,183,489628800
1351,183,486345600
1352,183,440121600
1353,184,491875200
1354,184,434073600
1355,184,341539200
1356,185,489369600
1346,185,204508800
1357,185,484531200
738,185,191030400
1358,185,198115200
1359,185,322531200
1360,185,436060800
1361,185,229392000
1362,185,410400000
1271,185,225417600
1363,185,168220800
1364,186,496368000
1274,186,406425600
1365,186,448329600
1366,186,418435200
1011,186,397094400
1367,186,453945600
1368,186,438393600
1369,186,352598400
1370,186,464054400
1371,186,460252800
1372,186,449280000
1373,186,448416000
1374,186,476064000
1375,187,440553600
1376,187,293241600
1377,187,462240000
1378,187,407376000
1379,187,490665600
1380,187,479779200
1381,187,485827200
1382,187,493257600
1383,187,408931200
1384,187,470188800
1385,187,404870400
162,187,412473600
1386,187,453427200
1373,187,448416000
1387,187,465350400
1388,187,453340800
1389,188,496108800
1390,188,413510400
1391,188,377568000
1392,188,479088000
1393,188,457401600
1394,188,451612800
1395,188,451094400
1396,189,469929600
1397,189,469929600
1398,189,477360000
1399,189,474508800
1400,189,462067200
1401,189,477705600
1402,189,462931200
1403,189,476755200
1404,189,455932800
1252,189,324086400
1405,189,376272000
1406,189,486000000
1407,189,474336000
1408,189,377654400
1395,189,465782400
1256,189,462931200
1293,190,324345600
1409,190,477100800
1410,190,335232000
1411,191,456969600
1412,191,329184000
1413,191,205977600
1414,192,463276800
1415,192,450316800
1416,192,472089600
1417,192,470620800
1418,193,324518400
1419,193,447465600
1420,193,411177600
1421,193,447984000
1422,194,348278400
1423,195,343958400
1424,195,440812800
1425,195,496108800
1426,195,459648000
1427,195,461894400
1428,195,459043200
1429,195,458438400
1430,195,393120000
1431,195,435196800
1432,195,461894400
1433,195,490665600
1434,195,468460800
1435,195,455932800
1436,195,398390400
1437,195,436579200
1438,195,463104000
1439,195,454118400
1440,195,454464000
1441,195,485568000
1442,195,424828800
1443,195,488160000
1444,195,457574400
1445,195,455241600
1446,195,423100800
317,195,393811200
1447,195,450835200
1448,195,493603200
1164,195,484185600
1449,195,441331200
1450,195,398736000
1451,195,478396800
1452,195,458697600
1453,195,470966400
1454,195,486345600
1455,195,458870400
1456,195,455846400
1457,195,410832000
1458,195,456451200
1459,195,453254400
1460,195,408844800
1461,195,434332800
1462,195,494899200
1463,195,466300800
290,195,470102400
1464,195,487728000
1465,195,377568000
1466,195,470620800
1467,195,449712000
1468,195,417484800
560,195,454032000
1469,195,492912000
1470,195,454032000
1471,195,467596800
1472,195,444009600
1473,195,416534400
1474,195,446860800
1475,195,469670400
1476,195,433036800
1477,195,474681600
1478,195,453945600
1479,195,451958400
1480,195,413164800
1481,195,483840000
1482,195,460684800
1483,195,460598400
1484,195,427075200
619,195,442713600
1485,195,458870400
1486,195,442195200
1487,195,451094400
1488,195,425520000
1489,195,489456000
1490,195,478656000
1491,195,446515200
1492,196,422496000
1493,196,480556800
1494,196,494380800
1495,196,449193600
1496,196,239760000
1497,196,475804800
1498,196,483580800
1499,196,484704000
1500,196,431481600
1501,196,488937600
1502,196,464572800
746,196,468460800
1503,196,445219200
1504,196,452563200
1505,196,467683200
959,196,445478400
1506,196,445910400
1507,196,486691200
1508,196,479865600
1509,196,486604800
1510,196,416275200
1511,196,489024000
1512,196,439171200
1513,196,460512000
1514,196,460080000
1515,196,493344000
1516,196,476928000
941,196,238032000
1517,196,417052800
1518,196,423532800
1519,196,452822400
1520,196,421200000
1521,196,445392000
1522,196,494035200
1523,196,321062400
1524,196,451612800
1525,196,312422400
824,196,445737600
1526,196,418176000
1527,196,481680000
1528,196,442281600
1529,196,459302400
1530,196,481161600
1531,196,451267200
1026,196,170726400
1532,196,480038400
980,196,477792000
1533,196,442886400
1534,196,474681600
1535,196,454809600
1536,196,490838400
1537,196,339638400
1538,197,233107200
1525,197,316051200
1539,198,323395200
1540,199,466214400
1541,199,485827200
1542,200,439776000
1426,200,459648000
509,200,430099200
