user_id,item_id,time
13,4589,981417600.0
13,7579,981417600.0
13,8078,981417600.0
13,10916,981417600.0
13,2900,981504000.0
13,3414,981504000.0
13,5028,981504000.0
13,5038,984700800.0
13,2723,985305600.0
13,3014,986342400.0
13,6138,986342400.0
13,7063,986342400.0
13,1079,986428800.0
13,1896,986428800.0
13,7989,986428800.0
13,2940,987033600.0
13,12240,987033600.0
13,100,989020800.0
13,283,989020800.0
13,1858,989020800.0
13,79,989193600.0
13,5524,989366400.0
13,10678,993945600.0
13,12303,993945600.0
13,12424,993945600.0
13,11942,994032000.0
13,12745,998956800.0
13,1683,1002585600.0
13,9254,1005955200.0
13,11857,1005955200.0
13,14394,1005955200.0
13,12059,1006473600.0
13,11080,1008115200.0
13,3077,1008374400.0
13,3262,1008374400.0
13,6136,1008374400.0
13,8383,1009065600.0
13,7868,1019779200.0
13,5283,1020038400.0
13,14815,1102723200.0
14,53,896054400.0
14,54,896054400.0
14,55,896054400.0
14,57,896054400.0
14,674,908323200.0
14,678,912470400.0
14,821,912470400.0
14,655,915926400.0
14,699,915926400.0
14,1015,915926400.0
14,2589,946512000.0
15,69,896572800.0
15,7423,964569600.0
15,12216,1045785600.0
15,15550,1045785600.0
15,18686,1060300800.0
15,17685,1060387200.0
15,19539,1070496000.0
15,18917,1071360000.0
15,18961,1071964800.0
15,16978,1072224000.0
15,18029,1072224000.0
15,18376,1072224000.0
15,18435,1072224000.0
15,4415,1073779200.0
15,19673,1074470400.0
15,20156,1079395200.0
15,20468,1081296000.0
15,20461,1082073600.0
15,13278,1084492800.0
15,20799,1085616000.0
15,20587,1085702400.0
15,20230,1085875200.0
15,20683,1086134400.0
15,20860,1087516800.0
15,20956,1087948800.0
15,20813,1088208000.0
15,6546,1088294400.0
15,11902,1088726400.0
15,20941,1088726400.0
15,3151,1089763200.0
15,20330,1089849600.0
15,9688,1089936000.0
15,15563,1089936000.0
15,21105,1089936000.0
15,20855,1090195200.0
15,20216,1090368000.0
15,21067,1090368000.0
15,20850,1090886400.0
15,21166,1091059200.0
15,21184,1091145600.0
15,20779,1091750400.0
15,21281,1092528000.0
15,1906,1092960000.0
15,14834,1092960000.0
15,8988,1093737600.0
15,21682,1097625600.0
15,21866,1099267200.0
15,22441,1108425600.0
15,22326,1108512000.0
15,22465,1108771200.0
15,20412,1108944000.0
15,22338,1109721600.0
15,22494,1109894400.0
15,22547,1109894400.0
15,22841,1114128000.0
15,22849,1114300800.0
15,22888,1114646400.0
15,22861,1114819200.0
15,22883,1115251200.0
15,22925,1116547200.0
15,23209,1119052800.0
15,23349,1123200000.0
15,23404,1123459200.0
15,23179,1123977600.0
15,23744,1126742400.0
15,23755,1126915200.0
15,23701,1127001600.0
15,23788,1127260800.0
15,23712,1127520000.0
15,23740,1127520000.0
15,23664,1128902400.0
15,23893,1129075200.0
15,6848,1129334400.0
15,23972,1129420800.0
15,24078,1131753600.0
15,24644,1139788800.0
15,19222,1140220800.0
15,6677,1140307200.0
15,24680,1140307200.0
15,24577,1140998400.0
15,19219,1141257600.0
15,24770,1141948800.0
15,24682,1143849600.0
15,24969,1144972800.0
15,24766,1145059200.0
15,24778,1145232000.0
15,24911,1145577600.0
15,4941,1151107200.0
15,2637,1151366400.0
15,19394,1158278400.0
15,25815,1161043200.0
15,22498,1162598400.0
15,26016,1163808000.0
15,20490,1172880000.0
15,26340,1178582400.0
15,26722,1180051200.0
15,27589,1195689600.0
15,11073,1199404800.0
15,27420,1202688000.0
15,14097,1202947200.0
15,16902,1202947200.0
15,28780,1223510400.0
15,7079,1224892800.0
15,18660,1228780800.0
15,590,1354233600.0
16,71,896745600.0
16,77,896918400.0
16,78,896918400.0
16,12015,985219200.0
16,8210,988070400.0
16,9111,988070400.0
16,14035,1003104000.0
16,15343,1016841600.0
16,17363,1046217600.0
16,19796,1088726400.0
16,20683,1091923200.0
16,23079,1125792000.0
17,72,896832000.0
17,1107,929232000.0
17,1789,929232000.0
17,1794,929232000.0
17,1796,929232000.0
17,3022,943142400.0
17,2641,963100800.0
17,8889,963100800.0
17,8890,963100800.0
17,7080,963705600.0
18,76,896832000.0
18,8257,988761600.0
18,12480,989366400.0
18,15699,1021420800.0
18,17954,1050278400.0
18,19599,1074124800.0
18,22863,1115337600.0
18,33136,1354320000.0
18,33976,1375920000.0
18,34376,1378252800.0
19,80,896918400.0
19,457,903830400.0
19,649,907804800.0
19,651,907804800.0
19,790,910569600.0
19,793,910569600.0
19,1055,916876800.0
19,575,918604800.0
19,1109,918604800.0
19,1208,920332800.0
19,7522,958089600.0
19,264,958608000.0
19,2354,958608000.0
19,8232,960508800.0
19,10818,978998400.0
19,11540,980812800.0
19,76,985132800.0
19,1586,985132800.0
19,5033,985132800.0
19,9506,991180800.0
19,6443,993427200.0
19,2017,997747200.0
19,337,997920000.0
19,6600,998265600.0
19,11934,1005955200.0
19,14666,1008806400.0
19,7208,1031788800.0
19,16481,1034640000.0
19,8762,1036454400.0
19,13921,1048032000.0
19,17643,1051228800.0
19,9885,1053302400.0
19,73,1053648000.0
19,5580,1053648000.0
19,18303,1053648000.0
19,1069,1060128000.0
19,7082,1060128000.0
19,3765,1066003200.0
19,16228,1066003200.0
19,544,1070323200.0
19,1921,1076284800.0
19,5984,1081296000.0
19,22192,1105920000.0
19,15886,1129161600.0
19,8661,1135209600.0
19,23472,1150070400.0
19,21359,1151625600.0
19,9106,1158969600.0
19,25751,1173225600.0
19,11841,1318723200.0
19,6417,1337904000.0
19,4415,1346889600.0
19,13454,1346889600.0
19,5429,1348185600.0
19,13406,1348185600.0
20,30,897004800.0
20,81,897091200.0
20,82,897091200.0
20,110,897868800.0
20,111,897868800.0
20,58,897955200.0
20,117,897955200.0
20,135,898041600.0
20,941,917136000.0
20,1059,917136000.0
21,83,897091200.0
21,683,920160000.0
21,20164,1077580800.0
21,19875,1078185600.0
21,19669,1078704000.0
21,12615,1080518400.0
21,20682,1085788800.0
21,14631,1090886400.0
21,25642,1157414400.0
21,25562,1182470400.0
21,33853,1368144000.0
21,34047,1368144000.0
21,31622,1392422400.0
21,31895,1392422400.0
21,31951,1392422400.0
22,82,897264000.0
22,106,897696000.0
22,269,900979200.0
22,278,901065600.0
22,346,902188800.0
22,47,904348800.0
22,799,910656000.0
22,809,910742400.0
22,101,917136000.0
22,110,922924800.0
22,1841,929836800.0
22,2785,956448000.0
22,9650,986688000.0
22,11024,986688000.0
22,5913,1056758400.0
22,30846,1281312000.0
23,86,897523200.0
23,2418,937353600.0
23,4313,951350400.0
23,6194,953683200.0
23,2704,957312000.0
23,2580,961459200.0
23,12543,989884800.0
23,1495,1008633600.0
23,1761,1013040000.0
23,2167,1013040000.0
23,2245,1013040000.0
23,16673,1034726400.0
23,16189,1034899200.0
23,1049,1054080000.0
23,18330,1054252800.0
23,2188,1059091200.0
23,19174,1065744000.0
23,4270,1069200000.0
23,19286,1076976000.0
23,23197,1119916800.0
23,1386,1132099200.0
24,87,897523200.0
24,89,897523200.0
24,90,897523200.0
24,91,897523200.0
24,92,897523200.0
24,94,897523200.0
24,99,897609600.0
24,3550,1109376000.0
24,24196,1140307200.0
24,25711,1161216000.0
25,88,897523200.0
25,451,903830400.0
25,5250,950313600.0
25,5271,950400000.0
25,1713,951264000.0
25,10874,974505600.0
25,5872,975974400.0
25,1508,995673600.0
25,11163,995673600.0
25,31968,1320624000.0
25,30350,1397952000.0
25,2444,1403481600.0
26,95,897609600.0
26,8738,968457600.0
26,7443,995587200.0
26,12964,1010102400.0
26,13603,1010102400.0
26,14016,1010102400.0
26,15930,1046908800.0
26,17614,1047340800.0
26,12448,1052784000.0
26,17411,1060214400.0
26,16830,1062288000.0
26,31048,1288051200.0
27,96,897609600.0
27,107,897696000.0
27,1091,918259200.0
27,594,922492800.0
27,1328,922492800.0
27,1065,931392000.0
27,10617,972777600.0
27,9034,980208000.0
27,2179,984614400.0
27,11641,985824000.0
27,4078,987379200.0
27,22266,1389744000.0
28,97,897609600.0
28,126,898041600.0
28,127,898041600.0
28,129,898041600.0
28,1811,929491200.0
28,2121,944006400.0
28,2397,944006400.0
28,3251,944006400.0
28,7008,956620800.0
28,1049,956707200.0
28,4226,956707200.0
28,4010,958089600.0
28,3028,959299200.0
28,2379,972345600.0
28,9139,994291200.0
28,12616,998870400.0
28,4416,1000857600.0
28,30577,1271808000.0
29,98,897609600.0
29,747,914371200.0
29,956,914371200.0
29,960,914457600.0
29,2455,937872000.0
29,14481,1006732800.0
29,7222,1007164800.0
29,15340,1018137600.0
29,2337,1023580800.0
29,2946,1023580800.0
29,15874,1024099200.0
29,9316,1024531200.0
29,11436,1043020800.0
29,3845,1045958400.0
29,16441,1051488000.0
29,17534,1052006400.0
29,18275,1053648000.0
29,8892,1102032000.0
29,476,1108425600.0
29,5632,1122422400.0
29,401,1149984000.0
29,28,1152921600.0
29,25055,1172275200.0
29,1137,1222646400.0
29,2323,1271548800.0
29,29931,1301184000.0
29,31701,1306195200.0
29,29394,1348876800.0
29,189,1390348800.0
29,22549,1400112000.0
30,100,897609600.0
30,101,897696000.0
30,103,897696000.0
30,105,897696000.0
30,109,897782400.0
30,151,898300800.0
30,2532,945734400.0
30,3460,945734400.0
30,5122,949881600.0
30,14188,1004486400.0
30,14189,1004486400.0
30,13997,1015372800.0
31,102,897696000.0
31,781,910224000.0
31,843,911692800.0
31,874,912643200.0
31,896,913075200.0
31,1294,921888000.0
31,1545,925689600.0
31,2788,941068800.0
31,4973,949449600.0
31,7731,960854400.0
31,9910,968457600.0
31,14998,1013212800.0
31,12961,1022025600.0
31,7769,1026864000.0
31,16798,1052870400.0
31,18121,1058227200.0
31,3381,1070150400.0
31,18892,1071187200.0
31,19322,1072915200.0
31,21573,1096675200.0
31,19663,1097884800.0
31,21995,1100736000.0
31,9593,1106179200.0
31,21568,1114300800.0
31,13678,1115510400.0
31,3784,1116547200.0
31,13342,1118880000.0
31,23191,1118880000.0
31,24766,1141776000.0
31,21352,1143072000.0
31,24876,1143504000.0
31,22380,1144800000.0
31,23403,1147478400.0
31,24970,1148342400.0
31,23372,1175817600.0
31,23669,1193961600.0
31,27513,1194307200.0
31,20929,1225497600.0
31,22213,1228521600.0
31,20460,1240012800.0
31,29250,1397865600.0
31,35036,1399766400.0
32,104,897696000.0
32,149,898214400.0
32,152,898300800.0
32,163,898646400.0
32,174,899251200.0
32,177,899337600.0
32,219,900288000.0
32,234,900460800.0
32,253,900633600.0
32,308,901411200.0
32,340,901843200.0
32,347,902188800.0
32,362,902361600.0
32,381,902793600.0
32,438,903830400.0
32,450,903830400.0
32,495,904262400.0
32,527,904953600.0
32,677,908409600.0
32,800,910656000.0
32,79,944092800.0
32,3282,944092800.0
32,2576,953164800.0
32,5597,958003200.0
32,4253,959040000.0
32,62,967248000.0
32,7400,967248000.0
32,13822,1266019200.0
33,108,897782400.0
33,175,899251200.0
33,179,899337600.0
33,1033,916444800.0
33,2045,961459200.0
33,3257,961459200.0
33,5810,961459200.0
33,5897,961459200.0
33,7835,961632000.0
33,9009,981676800.0
33,3522,991958400.0
33,4788,991958400.0
33,9183,991958400.0
33,12798,991958400.0
33,12801,991958400.0
33,12981,994291200.0
33,10935,994464000.0
33,12720,994982400.0
33,1151,995414400.0
33,3478,995414400.0
33,3539,995414400.0
33,5825,995414400.0
33,6367,995414400.0
33,6577,995414400.0
33,8376,995414400.0
33,12168,997315200.0
33,3418,997660800.0
33,6070,997920000.0
33,8373,997920000.0
33,4904,998611200.0
33,13614,998956800.0
33,13783,1000771200.0
33,13808,1001030400.0
33,2738,1001721600.0
33,13887,1001721600.0
33,14101,1003795200.0
33,1276,1005177600.0
33,3395,1005264000.0
33,13414,1005782400.0
33,2745,1006128000.0
33,14186,1006128000.0
33,14355,1006128000.0
33,14456,1006473600.0
33,11166,1006905600.0
33,14530,1007942400.0
33,9322,1008028800.0
33,14655,1008720000.0
33,3262,1008892800.0
33,5997,1009411200.0
33,13501,1010102400.0
33,14741,1010102400.0
33,11114,1012435200.0
33,3775,1012953600.0
33,5198,1014940800.0
33,3494,1015027200.0
33,15434,1017792000.0
33,15450,1017878400.0
33,15430,1020902400.0
33,16009,1027296000.0
33,16254,1034726400.0
33,16983,1036454400.0
33,16920,1036540800.0
33,16993,1036540800.0
33,17264,1039478400.0
33,8239,1040860800.0
33,10284,1041984000.0
33,10763,1041984000.0
33,17019,1043020800.0
33,17165,1043020800.0
33,16650,1044835200.0
33,17620,1045094400.0
33,9080,1047859200.0
33,17989,1049155200.0
33,9868,1049673600.0
33,3634,1050451200.0
33,15707,1050537600.0
33,8514,1050969600.0
33,3723,1051056000.0
33,4201,1051142400.0
33,1057,1051228800.0
33,3746,1051574400.0
33,14927,1051574400.0
33,18151,1052697600.0
33,16488,1052956800.0
33,16315,1053475200.0
33,18164,1054857600.0
33,14064,1057104000.0
33,5275,1057190400.0
33,18369,1057536000.0
33,18370,1057536000.0
33,10318,1058400000.0
33,18458,1058486400.0
33,18315,1058745600.0
33,18710,1059004800.0
33,10815,1059436800.0
33,18608,1059955200.0
33,5104,1062115200.0
33,12074,1062201600.0
33,14349,1062460800.0
33,17138,1062720000.0
33,18923,1063238400.0
33,15091,1063670400.0
33,5611,1064188800.0
33,18832,1064880000.0
33,15864,1065484800.0
33,6126,1066089600.0
33,3899,1069286400.0
33,16968,1069286400.0
33,19352,1069718400.0
33,19609,1072137600.0
33,19942,1074470400.0
33,19980,1075075200.0
33,20028,1075766400.0
33,19572,1076889600.0
33,20119,1077148800.0
33,19935,1077580800.0
33,8071,1077753600.0
33,20235,1078358400.0
33,20291,1079049600.0
33,20321,1079568000.0
33,20267,1081382400.0
33,20638,1085184000.0
33,20789,1085702400.0
33,20951,1087862400.0
33,20390,1089936000.0
33,21104,1089936000.0
33,21108,1089936000.0
33,20814,1092700800.0
33,21165,1093305600.0
33,21654,1097366400.0
33,21714,1098921600.0
33,21925,1102032000.0
33,12446,1103587200.0
33,14517,1103587200.0
33,22034,1107388800.0
33,22411,1107820800.0
33,20637,1108425600.0
33,20838,1108425600.0
33,22328,1113350400.0
33,22834,1113955200.0
33,22990,1116547200.0
33,23152,1118361600.0
33,23218,1119744000.0
33,23338,1121126400.0
33,23474,1122940800.0
33,23311,1123545600.0
33,23584,1124668800.0
33,23713,1126742400.0
33,24089,1130284800.0
33,24096,1130371200.0
33,23965,1132185600.0
33,24315,1132617600.0
33,24661,1139529600.0
33,23536,1140652800.0
33,8026,1142640000.0
33,24526,1146009600.0
33,25031,1146009600.0
33,25082,1147132800.0
33,24877,1147737600.0
33,25117,1147737600.0
33,25165,1148947200.0
33,25186,1149033600.0
33,25084,1150675200.0
33,25169,1151366400.0
33,25362,1152144000.0
33,25470,1154044800.0
33,25471,1154044800.0
33,21151,1154476800.0
33,25492,1154563200.0
33,25640,1157846400.0
33,26874,1184371200.0
33,17978,1188777600.0
33,27292,1188864000.0
33,24144,1189123200.0
33,26487,1192406400.0
33,21750,1204416000.0
33,31085,1287100800.0
33,31518,1300924800.0
33,30736,1330905600.0
33,33536,1396569600.0
34,112,897868800.0
34,2121,951350400.0
34,14234,1005696000.0
34,3514,1005868800.0
34,3494,1006819200.0
34,11442,1006819200.0
34,11759,1006819200.0
34,8850,1006905600.0
34,9150,1006905600.0
34,358,1010707200.0
34,10142,1011312000.0
34,11448,1011484800.0
34,12059,1011484800.0
34,13724,1016928000.0
34,14448,1017100800.0
34,12769,1017878400.0
34,15360,1017878400.0
34,3506,1018656000.0
34,116,1019520000.0
34,3170,1019692800.0
34,14972,1019779200.0
34,547,1020038400.0
34,8087,1020297600.0
34,15649,1020729600.0
34,16806,1034467200.0
34,17057,1038096000.0
34,17154,1040688000.0
34,14422,1042329600.0
34,18287,1053820800.0
34,19153,1069545600.0
34,19659,1069545600.0
34,21882,1100390400.0
34,23193,1120348800.0
34,29552,1249084800.0
35,114,897955200.0
35,115,897955200.0
35,116,897955200.0
35,119,897955200.0
35,131,898041600.0
35,140,898041600.0
35,146,898214400.0
35,150,898300800.0
35,178,899337600.0
35,302,901324800.0
35,1080,918086400.0
35,909,922665600.0
35,2518,938736000.0
35,2504,938908800.0
35,2707,942105600.0
35,6820,956016000.0
35,9540,966384000.0
35,10750,973987200.0
35,1042,981331200.0
35,15524,1035158400.0
35,15129,1060646400.0
35,20593,1083196800.0
35,20604,1083196800.0
35,20969,1090195200.0
36,118,897955200.0
36,121,898041600.0
36,123,898041600.0
36,124,898041600.0
36,128,898041600.0
36,130,898041600.0
36,132,898041600.0
36,133,898041600.0
36,134,898041600.0
36,136,898041600.0
36,137,898041600.0
36,148,898214400.0
36,155,898560000.0
36,156,898560000.0
36,157,898560000.0
36,158,898560000.0
36,159,898560000.0
36,160,898560000.0
36,1255,921196800.0
36,445,954115200.0
36,825,954115200.0
36,2578,954115200.0
36,3084,954115200.0
36,6292,954115200.0
36,1811,954547200.0
36,2372,954547200.0
36,3047,954547200.0
36,4521,954547200.0
36,1456,958435200.0
36,6050,959299200.0
36,1904,969840000.0
36,5353,969840000.0
36,16976,1043798400.0
37,120,897955200.0
37,125,898041600.0
37,138,898041600.0
37,139,898041600.0
37,477,904003200.0
37,564,906336000.0
37,566,906336000.0
37,836,920592000.0
37,1627,927072000.0
37,1885,937958400.0
37,3568,945043200.0
37,6925,958435200.0
37,169,959904000.0
37,1286,962841600.0
37,9664,966988800.0
37,16655,1035072000.0
38,141,898041600.0
38,143,898128000.0
38,145,898128000.0
38,161,898646400.0
38,287,901152000.0
38,1119,918691200.0
38,1443,924307200.0
38,2199,934243200.0
38,466,939340800.0
38,4474,1098230400.0
38,91,1116028800.0
38,28112,1210550400.0
39,142,898041600.0
39,13931,1005091200.0
39,14733,1010620800.0
39,18143,1051833600.0
39,19219,1069459200.0
39,20870,1091750400.0
39,22015,1101081600.0
39,26093,1164412800.0
39,27208,1190246400.0
39,27579,1193875200.0
40,147,898214400.0
40,162,898646400.0
40,167,898819200.0
40,680,908496000.0
40,1635,927158400.0
40,6200,953683200.0
40,7258,959299200.0
40,9801,967680000.0
40,18075,1054944000.0
40,20716,1086825600.0
41,144,898214400.0
41,15572,1020038400.0
41,16892,1042070400.0
41,17566,1047081600.0
41,1168,1049932800.0
41,24244,1133222400.0
41,23296,1144454400.0
41,25153,1149033600.0
41,27442,1192320000.0
41,2604,1206144000.0
41,27126,1208044800.0
41,5474,1214092800.0
41,10207,1214265600.0
41,22464,1214265600.0
41,28315,1214265600.0
41,28339,1214265600.0
41,6083,1217462400.0
41,487,1221696000.0
41,29410,1240531200.0
41,30111,1258588800.0
41,26297,1259107200.0
41,784,1259971200.0
41,30378,1265846400.0
41,884,1353715200.0
42,153,898300800.0
42,1916,930873600.0
42,1920,930873600.0
42,307,931910400.0
42,580,931910400.0
42,1993,931910400.0
42,1999,931910400.0
42,2131,933465600.0
42,3115,943488000.0
42,5194,953856000.0
43,154,898560000.0
43,81,898992000.0
43,171,898992000.0
43,172,898992000.0
43,620,907459200.0
43,3004,952819200.0
43,8321,960854400.0
43,9403,965692800.0
43,784,976492800.0
43,10819,976492800.0
43,12490,996537600.0
43,13722,1001721600.0
43,14612,1008460800.0
43,14549,1009152000.0
43,10507,1017964800.0
43,15360,1019779200.0
43,3376,1023926400.0
43,17208,1042675200.0
43,17928,1048809600.0
44,30,898646400.0
44,470,904694400.0
44,522,904694400.0
44,3,930268800.0
44,3466,947462400.0
44,5133,950572800.0
44,12825,1001289600.0
44,12897,1003017600.0
44,13891,1014768000.0
44,15567,1019865600.0
44,17160,1039651200.0
44,24743,1142294400.0
44,28431,1234396800.0
44,29036,1234396800.0
44,28028,1234569600.0
44,29287,1240272000.0
